Fecha,Equipo Local,Jugador Local,Equipo Vista,Jugador Visita,Resultado Local,Resultado Visita,Estado
31/12/2022 23:45,Real Madrid,Mars,SSC Napoli,JohnyBeGood,1,3,ENDED
31/12/2022 23:45,Manchester City,Nero,PSG,Nasmi,1,1,ENDED
31/12/2022 23:30,Bayern München,Nio,PSG,Nasmi,3,0,ENDED
31/12/2022 23:30,Manchester City,Nero,Real Madrid,Mars,1,0,ENDED
31/12/2022 23:15,SSC Napoli,JohnyBeGood,PSG,Nasmi,4,2,ENDED
31/12/2022 23:15,Manchester City,Nero,Bayern München,Nio,2,3,ENDED
31/12/2022 23:00,PSG,Nasmi,Real Madrid,Mars,0,3,ENDED
31/12/2022 23:00,SSC Napoli,JohnyBeGood,Bayern München,Nio,2,1,ENDED
31/12/2022 22:30,Leverkusen,Carnage,Sevilla,Brand,2,1,ENDED
31/12/2022 22:30,Fenerbahce Istanbul,Votepeace,Roma,Rafa,4,3,ENDED
31/12/2022 22:15,Fenerbahce Istanbul,Votepeace,Sevilla,Brand,5,3,ENDED
31/12/2022 22:15,Arsenal,Spex,Roma,Rafa,3,3,ENDED
31/12/2022 22:00,Arsenal,Spex,Leverkusen,Carnage,3,0,ENDED
31/12/2022 22:00,Sevilla,Brand,Roma,Rafa,1,3,ENDED
31/12/2022 21:45,Arsenal,Spex,Fenerbahce Istanbul,Votepeace,3,1,ENDED
31/12/2022 21:45,Leverkusen,Carnage,Roma,Rafa,1,3,ENDED
31/12/2022 21:30,Sevilla,Brand,Arsenal,Spex,1,1,ENDED
31/12/2022 21:30,Leverkusen,Carnage,Fenerbahce Istanbul,Votepeace,3,5,ENDED
31/12/2022 21:15,Sevilla,Brand,Leverkusen,Carnage,4,3,ENDED
31/12/2022 21:15,Roma,Rafa,Fenerbahce Istanbul,Votepeace,3,1,ENDED
31/12/2022 21:00,Sevilla,Brand,Fenerbahce Istanbul,Votepeace,4,1,ENDED
31/12/2022 21:00,Roma,Rafa,Arsenal,Spex,2,3,ENDED
31/12/2022 20:45,Leverkusen,Carnage,Arsenal,Spex,2,1,ENDED
31/12/2022 20:45,Roma,Rafa,Sevilla,Brand,3,1,ENDED
31/12/2022 20:30,Fenerbahce Istanbul,Votepeace,Arsenal,Spex,2,2,ENDED
31/12/2022 20:30,Roma,Rafa,Leverkusen,Carnage,4,1,ENDED
31/12/2022 20:15,Arsenal,Spex,Sevilla,Brand,1,3,ENDED
31/12/2022 20:15,Fenerbahce Istanbul,Votepeace,Leverkusen,Carnage,1,3,ENDED
31/12/2022 20:00,Tottenham,Carnage,Manchester United,Brand,3,2,ENDED
31/12/2022 20:00,Arsenal,Votepeace,Newcastle Utd,Rafa,2,0,ENDED
31/12/2022 19:45,Arsenal,Votepeace,Manchester United,Brand,3,3,ENDED
31/12/2022 19:45,Manchester City,Spex,Newcastle Utd,Rafa,1,3,ENDED
31/12/2022 19:30,Manchester City,Spex,Tottenham,Carnage,3,2,ENDED
31/12/2022 19:30,Manchester United,Brand,Newcastle Utd,Rafa,0,1,ENDED
31/12/2022 19:15,Manchester City,Spex,Arsenal,Votepeace,3,3,ENDED
31/12/2022 19:15,Tottenham,Carnage,Newcastle Utd,Rafa,3,3,ENDED
31/12/2022 19:00,Manchester United,Brand,Manchester City,Spex,2,4,ENDED
31/12/2022 19:00,Tottenham,Carnage,Arsenal,Votepeace,1,0,ENDED
31/12/2022 18:30,Manchester United,Brand,Tottenham,Carnage,2,0,ENDED
31/12/2022 18:30,Newcastle Utd,Rafa,Arsenal,Votepeace,1,0,ENDED
31/12/2022 18:15,Manchester United,Brand,Arsenal,Votepeace,2,3,ENDED
31/12/2022 18:15,Newcastle Utd,Rafa,Manchester City,Spex,1,3,ENDED
31/12/2022 18:00,Tottenham,Carnage,Manchester City,Spex,5,1,ENDED
31/12/2022 18:00,Newcastle Utd,Rafa,Manchester United,Brand,1,3,ENDED
31/12/2022 17:45,Arsenal,Votepeace,Manchester City,Spex,0,3,ENDED
31/12/2022 17:45,Newcastle Utd,Rafa,Tottenham,Carnage,2,3,ENDED
31/12/2022 17:30,Manchester City,Spex,Manchester United,Brand,4,1,ENDED
31/12/2022 17:30,Arsenal,Votepeace,Tottenham,Carnage,3,1,ENDED
31/12/2022 17:15,Bayern München,Carnage,Real Madrid,Brand,2,2,ENDED
31/12/2022 17:15,SSC Napoli,Votepeace,Manchester City,Rafa,1,1,ENDED
31/12/2022 17:00,SSC Napoli,Votepeace,Real Madrid,Brand,1,3,ENDED
31/12/2022 17:00,PSG,Spex,Manchester City,Rafa,1,1,ENDED
31/12/2022 16:45,PSG,Spex,Bayern München,Carnage,4,1,ENDED
31/12/2022 16:45,Real Madrid,Brand,Manchester City,Rafa,5,4,ENDED
31/12/2022 16:30,PSG,Spex,SSC Napoli,Votepeace,7,1,ENDED
31/12/2022 16:30,Bayern München,Carnage,Manchester City,Rafa,4,1,ENDED
31/12/2022 16:15,Real Madrid,Brand,PSG,Spex,0,3,ENDED
31/12/2022 16:15,Bayern München,Carnage,SSC Napoli,Votepeace,4,2,ENDED
31/12/2022 16:00,Real Madrid,Brand,Bayern München,Carnage,2,3,ENDED
31/12/2022 16:00,Manchester City,Rafa,SSC Napoli,Votepeace,3,2,ENDED
31/12/2022 15:45,Real Madrid,Brand,SSC Napoli,Votepeace,4,1,ENDED
31/12/2022 15:45,Manchester City,Rafa,PSG,Spex,0,0,ENDED
31/12/2022 15:30,Bayern München,Carnage,PSG,Spex,1,2,ENDED
31/12/2022 15:30,Manchester City,Rafa,Real Madrid,Brand,4,1,ENDED
31/12/2022 15:15,SSC Napoli,Votepeace,PSG,Spex,1,3,ENDED
31/12/2022 15:15,Manchester City,Rafa,Bayern München,Carnage,1,0,ENDED
31/12/2022 15:00,PSG,Spex,Real Madrid,Brand,0,2,ENDED
31/12/2022 15:00,SSC Napoli,Votepeace,Bayern München,Carnage,2,4,ENDED
31/12/2022 14:30,Trabzonspor,Moic,OGC Nice,Danny,2,3,ENDED
31/12/2022 14:30,West Ham,Nazario,Fiorentina,Mad,2,4,ENDED
31/12/2022 14:15,West Ham,Nazario,OGC Nice,Danny,2,4,ENDED
31/12/2022 14:15,Villarreal,billiot,Fiorentina,Mad,4,1,ENDED
31/12/2022 14:00,Villarreal,billiot,Trabzonspor,Moic,3,1,ENDED
31/12/2022 14:00,OGC Nice,Danny,Fiorentina,Mad,3,5,ENDED
31/12/2022 13:45,Villarreal,billiot,West Ham,Nazario,3,1,ENDED
31/12/2022 13:45,Trabzonspor,Moic,Fiorentina,Mad,2,5,ENDED
31/12/2022 13:30,OGC Nice,Danny,Villarreal,billiot,3,3,ENDED
31/12/2022 13:30,Trabzonspor,Moic,West Ham,Nazario,0,4,ENDED
31/12/2022 13:15,OGC Nice,Danny,Trabzonspor,Moic,4,3,ENDED
31/12/2022 13:15,Fiorentina,Mad,West Ham,Nazario,6,3,ENDED
31/12/2022 13:00,OGC Nice,Danny,West Ham,Nazario,3,4,ENDED
31/12/2022 13:00,Fiorentina,Mad,Villarreal,billiot,0,2,ENDED
31/12/2022 12:45,Trabzonspor,Moic,Villarreal,billiot,5,4,ENDED
31/12/2022 12:45,Fiorentina,Mad,OGC Nice,Danny,7,2,ENDED
31/12/2022 12:30,West Ham,Nazario,Villarreal,billiot,2,1,ENDED
31/12/2022 12:30,Fiorentina,Mad,Trabzonspor,Moic,3,1,ENDED
31/12/2022 12:15,Villarreal,billiot,OGC Nice,Danny,4,1,ENDED
31/12/2022 12:15,West Ham,Nazario,Trabzonspor,Moic,2,3,ENDED
31/12/2022 12:00,Lazio,Moic,Inter Milan,Danny,0,4,ENDED
31/12/2022 12:00,SSC Napoli,Nazario,Juventus Turin,Mad,4,1,ENDED
31/12/2022 11:45,SSC Napoli,Nazario,Inter Milan,Danny,3,2,ENDED
31/12/2022 11:45,AC Milan,billiot,Juventus Turin,Mad,3,3,ENDED
31/12/2022 11:30,AC Milan,billiot,Lazio,Moic,4,3,ENDED
31/12/2022 11:30,Inter Milan,Danny,Juventus Turin,Mad,4,3,ENDED
31/12/2022 11:15,AC Milan,billiot,SSC Napoli,Nazario,4,3,ENDED
31/12/2022 11:15,Lazio,Moic,Juventus Turin,Mad,3,4,ENDED
31/12/2022 11:00,Inter Milan,Danny,AC Milan,billiot,2,1,ENDED
31/12/2022 11:00,Lazio,Moic,SSC Napoli,Nazario,2,5,ENDED
31/12/2022 10:30,Inter Milan,Danny,Lazio,Moic,4,4,ENDED
31/12/2022 10:30,Juventus Turin,Mad,SSC Napoli,Nazario,5,4,ENDED
31/12/2022 10:15,Inter Milan,Danny,SSC Napoli,Nazario,4,1,ENDED
31/12/2022 10:15,Juventus Turin,Mad,AC Milan,billiot,3,2,ENDED
31/12/2022 10:00,Lazio,Moic,AC Milan,billiot,2,2,ENDED
31/12/2022 10:00,Juventus Turin,Mad,Inter Milan,Danny,2,3,ENDED
31/12/2022 09:45,SSC Napoli,Nazario,AC Milan,billiot,2,5,ENDED
31/12/2022 09:45,Juventus Turin,Mad,Lazio,Moic,4,1,ENDED
31/12/2022 09:30,AC Milan,billiot,Inter Milan,Danny,2,4,ENDED
31/12/2022 09:30,SSC Napoli,Nazario,Lazio,Moic,3,3,ENDED
31/12/2022 09:15,Eintracht Frankfurt,Moic,AC Milan,Danny,0,4,ENDED
31/12/2022 09:15,Benfica Lisbon,Nazario,Inter Milan,Mad,2,0,ENDED
31/12/2022 09:00,Benfica Lisbon,Nazario,AC Milan,Danny,1,1,ENDED
31/12/2022 09:00,Club Brugge,billiot,Inter Milan,Mad,3,2,ENDED
31/12/2022 08:45,Club Brugge,billiot,Eintracht Frankfurt,Moic,3,1,ENDED
31/12/2022 08:45,AC Milan,Danny,Inter Milan,Mad,2,5,ENDED
31/12/2022 08:30,Club Brugge,billiot,Benfica Lisbon,Nazario,1,3,ENDED
31/12/2022 08:30,Eintracht Frankfurt,Moic,Inter Milan,Mad,1,0,ENDED
31/12/2022 08:15,AC Milan,Danny,Club Brugge,billiot,4,2,ENDED
31/12/2022 08:15,Eintracht Frankfurt,Moic,Benfica Lisbon,Nazario,3,4,ENDED
31/12/2022 08:00,AC Milan,Danny,Eintracht Frankfurt,Moic,2,3,ENDED
31/12/2022 08:00,Inter Milan,Mad,Benfica Lisbon,Nazario,2,2,ENDED
31/12/2022 07:45,AC Milan,Danny,Benfica Lisbon,Nazario,2,1,ENDED
31/12/2022 07:45,Inter Milan,Mad,Club Brugge,billiot,3,2,ENDED
31/12/2022 07:30,Eintracht Frankfurt,Moic,Club Brugge,billiot,1,0,ENDED
31/12/2022 07:30,Inter Milan,Mad,AC Milan,Danny,3,3,ENDED
31/12/2022 07:15,Benfica Lisbon,Nazario,Club Brugge,billiot,2,0,ENDED
31/12/2022 07:15,Inter Milan,Mad,Eintracht Frankfurt,Moic,2,3,ENDED
31/12/2022 07:00,Club Brugge,billiot,AC Milan,Danny,5,3,ENDED
31/12/2022 07:00,Benfica Lisbon,Nazario,Eintracht Frankfurt,Moic,2,3,ENDED
31/12/2022 06:30,Trabzonspor,Nio,Adana,Mars,2,2,ENDED
31/12/2022 06:30,Besiktas,Cliff,Galatasaray,Nero,2,1,ENDED
31/12/2022 06:15,Besiktas,Cliff,Adana,Mars,3,1,ENDED
31/12/2022 06:15,Fenerbahce Istanbul,Nasmi,Galatasaray,Nero,1,2,ENDED
31/12/2022 06:00,Fenerbahce Istanbul,Nasmi,Trabzonspor,Nio,1,3,ENDED
31/12/2022 06:00,Adana,Mars,Galatasaray,Nero,4,3,ENDED
31/12/2022 05:45,Fenerbahce Istanbul,Nasmi,Besiktas,Cliff,2,2,ENDED
31/12/2022 05:45,Trabzonspor,Nio,Galatasaray,Nero,1,5,ENDED
31/12/2022 05:30,Adana,Mars,Fenerbahce Istanbul,Nasmi,3,2,ENDED
31/12/2022 05:30,Trabzonspor,Nio,Besiktas,Cliff,1,3,ENDED
31/12/2022 05:15,Adana,Mars,Trabzonspor,Nio,1,2,ENDED
31/12/2022 05:15,Galatasaray,Nero,Besiktas,Cliff,0,2,ENDED
31/12/2022 05:00,Adana,Mars,Besiktas,Cliff,1,1,ENDED
31/12/2022 05:00,Galatasaray,Nero,Fenerbahce Istanbul,Nasmi,1,2,ENDED
31/12/2022 04:45,Trabzonspor,Nio,Fenerbahce Istanbul,Nasmi,5,3,ENDED
31/12/2022 04:45,Galatasaray,Nero,Adana,Mars,4,2,ENDED
31/12/2022 04:30,Besiktas,Cliff,Fenerbahce Istanbul,Nasmi,3,1,ENDED
31/12/2022 04:30,Galatasaray,Nero,Trabzonspor,Nio,5,4,ENDED
31/12/2022 04:15,Fenerbahce Istanbul,Nasmi,Adana,Mars,2,3,ENDED
31/12/2022 04:15,Besiktas,Cliff,Trabzonspor,Nio,3,1,ENDED
31/12/2022 04:00,Borussia Dortmund,Nio,Eintracht Frankfurt,Mars,3,0,ENDED
31/12/2022 04:00,Bayern München,Cliff,Leipzig,Nero,1,0,ENDED
31/12/2022 03:45,Bayern München,Cliff,Eintracht Frankfurt,Mars,1,1,ENDED
31/12/2022 03:45,S.C Freiburg,Nasmi,Leipzig,Nero,2,4,ENDED
31/12/2022 03:30,S.C Freiburg,Nasmi,Borussia Dortmund,Nio,3,3,ENDED
31/12/2022 03:30,Eintracht Frankfurt,Mars,Leipzig,Nero,2,2,ENDED
31/12/2022 03:15,S.C Freiburg,Nasmi,Bayern München,Cliff,4,2,ENDED
31/12/2022 03:15,Borussia Dortmund,Nio,Leipzig,Nero,1,3,ENDED
31/12/2022 03:00,Eintracht Frankfurt,Mars,S.C Freiburg,Nasmi,2,2,ENDED
31/12/2022 03:00,Borussia Dortmund,Nio,Bayern München,Cliff,2,1,ENDED
31/12/2022 02:30,Eintracht Frankfurt,Mars,Borussia Dortmund,Nio,1,0,ENDED
31/12/2022 02:30,Leipzig,Nero,Bayern München,Cliff,2,1,ENDED
31/12/2022 02:15,Eintracht Frankfurt,Mars,Bayern München,Cliff,0,0,ENDED
31/12/2022 02:15,Leipzig,Nero,S.C Freiburg,Nasmi,1,0,ENDED
31/12/2022 02:00,Borussia Dortmund,Nio,S.C Freiburg,Nasmi,4,0,ENDED
31/12/2022 02:00,Leipzig,Nero,Eintracht Frankfurt,Mars,1,0,ENDED
31/12/2022 01:45,Bayern München,Cliff,S.C Freiburg,Nasmi,3,0,ENDED
31/12/2022 01:45,Leipzig,Nero,Borussia Dortmund,Nio,1,2,ENDED
31/12/2022 01:30,S.C Freiburg,Nasmi,Eintracht Frankfurt,Mars,2,1,ENDED
31/12/2022 01:30,Bayern München,Cliff,Borussia Dortmund,Nio,2,3,ENDED
31/12/2022 01:15,Bayern München,Nio,Real Madrid,Mars,2,2,ENDED
31/12/2022 01:15,SSC Napoli,Cliff,Manchester City,Nero,2,4,ENDED
31/12/2022 01:00,SSC Napoli,Cliff,Real Madrid,Mars,1,2,ENDED
31/12/2022 01:00,PSG,Nasmi,Manchester City,Nero,0,0,ENDED
31/12/2022 00:45,PSG,Nasmi,Bayern München,Nio,4,1,ENDED
31/12/2022 00:45,Real Madrid,Mars,Manchester City,Nero,3,5,ENDED
31/12/2022 00:30,PSG,Nasmi,SSC Napoli,Cliff,1,1,ENDED
31/12/2022 00:30,Bayern München,Nio,Manchester City,Nero,0,2,ENDED
31/12/2022 00:15,Real Madrid,Mars,PSG,Nasmi,2,0,ENDED
31/12/2022 00:15,Bayern München,Nio,SSC Napoli,Cliff,1,1,ENDED
31/12/2022 00:00,Real Madrid,Mars,Bayern München,Nio,1,2,ENDED
31/12/2022 00:00,Manchester City,Nero,SSC Napoli,Cliff,3,2,ENDED
