Fecha,Equipo Local,Jugador Local,Equipo Vista,Jugador Visita,Resultado Local,Resultado Visita,Estado
19/02/2023 23:45,Sevilla,billiot,Fenerbahce Istanbul,aibothard,2,2,ENDED
19/02/2023 23:45,Roma,General,Arsenal,Brand,3,2,ENDED
19/02/2023 23:30,Sporting C.P,Gorilla,Arsenal,Brand,2,3,ENDED
19/02/2023 23:30,Roma,General,Sevilla,billiot,2,3,ENDED
19/02/2023 23:15,Fenerbahce Istanbul,aibothard,Arsenal,Brand,3,3,ENDED
19/02/2023 23:15,Roma,General,Sporting C.P,Gorilla,5,4,ENDED
19/02/2023 23:00,Arsenal,Brand,Sevilla,billiot,1,3,ENDED
19/02/2023 23:00,Fenerbahce Istanbul,aibothard,Sporting C.P,Gorilla,4,3,ENDED
19/02/2023 22:30,Leipzig,Nasmi,Inter Milan,Mars,3,4,ENDED
19/02/2023 22:30,Eintracht Frankfurt,Nero,Benfica Lisbon,Ray,3,2,ENDED
19/02/2023 22:15,Eintracht Frankfurt,Nero,Inter Milan,Mars,4,3,ENDED
19/02/2023 22:15,AC Milan,Nio,Benfica Lisbon,Ray,1,1,ENDED
19/02/2023 22:00,AC Milan,Nio,Leipzig,Nasmi,4,1,ENDED
19/02/2023 22:00,Inter Milan,Mars,Benfica Lisbon,Ray,1,4,ENDED
19/02/2023 21:45,AC Milan,Nio,Eintracht Frankfurt,Nero,2,3,ENDED
19/02/2023 21:45,Leipzig,Nasmi,Benfica Lisbon,Ray,0,1,ENDED
19/02/2023 21:30,Inter Milan,Mars,AC Milan,Nio,0,0,ENDED
19/02/2023 21:30,Leipzig,Nasmi,Eintracht Frankfurt,Nero,1,2,ENDED
19/02/2023 21:15,Inter Milan,Mars,Leipzig,Nasmi,2,3,ENDED
19/02/2023 21:15,Benfica Lisbon,Ray,Eintracht Frankfurt,Nero,2,4,ENDED
19/02/2023 21:00,Inter Milan,Mars,Eintracht Frankfurt,Nero,3,3,ENDED
19/02/2023 21:00,Benfica Lisbon,Ray,AC Milan,Nio,0,2,ENDED
19/02/2023 20:45,Leipzig,Nasmi,AC Milan,Nio,1,5,ENDED
19/02/2023 20:45,Benfica Lisbon,Ray,Inter Milan,Mars,2,0,ENDED
19/02/2023 20:30,Eintracht Frankfurt,Nero,AC Milan,Nio,3,3,ENDED
19/02/2023 20:30,Benfica Lisbon,Ray,Leipzig,Nasmi,2,2,ENDED
19/02/2023 20:15,AC Milan,Nio,Inter Milan,Mars,2,1,ENDED
19/02/2023 20:15,Eintracht Frankfurt,Nero,Leipzig,Nasmi,3,2,ENDED
19/02/2023 20:00,FC Barcelona,Nasmi,Real Sociedad,Mars,3,3,ENDED
