Fecha,Equipo Local,Jugador Local,Equipo Vista,Jugador Visita,Resultado Local,Resultado Visita,Estado
18/03/2023 23:45,Inter Milan,Cantona,SSC Napoli,Danny,3,3,ENDED
18/03/2023 23:45,AC Milan,Nasmi,Roma,Mad,4,6,ENDED
18/03/2023 23:30,Lazio,Mars,Roma,Mad,1,1,ENDED
18/03/2023 23:30,AC Milan,Nasmi,Inter Milan,Cantona,1,6,ENDED
18/03/2023 23:15,SSC Napoli,Danny,Roma,Mad,2,5,ENDED
18/03/2023 23:15,AC Milan,Nasmi,Lazio,Mars,3,2,ENDED
18/03/2023 23:00,Roma,Mad,Inter Milan,Cantona,3,3,ENDED
18/03/2023 23:00,SSC Napoli,Danny,Lazio,Mars,4,2,ENDED
18/03/2023 22:30,Arsenal,billiot,Manchester City,Nio,3,2,ENDED
18/03/2023 22:30,Newcastle Utd,Pipis,Manchester United,Gorilla,1,4,ENDED
18/03/2023 22:15,Newcastle Utd,Pipis,Manchester City,Nio,3,0,ENDED
18/03/2023 22:15,Tottenham,Nazario,Manchester United,Gorilla,1,3,ENDED
18/03/2023 22:00,Tottenham,Nazario,Arsenal,billiot,2,5,ENDED
18/03/2023 22:00,Manchester City,Nio,Manchester United,Gorilla,0,3,ENDED
18/03/2023 21:45,Tottenham,Nazario,Newcastle Utd,Pipis,4,6,ENDED
18/03/2023 21:45,Arsenal,billiot,Manchester United,Gorilla,1,3,ENDED
18/03/2023 21:30,Manchester City,Nio,Tottenham,Nazario,4,2,ENDED
18/03/2023 21:30,Arsenal,billiot,Newcastle Utd,Pipis,3,4,ENDED
18/03/2023 21:15,Manchester City,Nio,Arsenal,billiot,3,0,ENDED
18/03/2023 21:15,Manchester United,Gorilla,Newcastle Utd,Pipis,2,2,ENDED
18/03/2023 21:00,Manchester City,Nio,Newcastle Utd,Pipis,1,5,ENDED
18/03/2023 21:00,Manchester United,Gorilla,Tottenham,Nazario,3,4,ENDED
18/03/2023 20:45,Arsenal,billiot,Tottenham,Nazario,0,1,ENDED
18/03/2023 20:45,Manchester United,Gorilla,Manchester City,Nio,2,3,ENDED
18/03/2023 20:30,Newcastle Utd,Pipis,Tottenham,Nazario,3,0,ENDED
18/03/2023 20:30,Manchester United,Gorilla,Arsenal,billiot,3,3,ENDED
18/03/2023 20:15,Tottenham,Nazario,Manchester City,Nio,0,5,ENDED
18/03/2023 20:15,Newcastle Utd,Pipis,Arsenal,billiot,2,1,ENDED
18/03/2023 20:00,Union Berlin,billiot,Sevilla,Nio,3,2,ENDED
18/03/2023 20:00,Sporting C.P,Pipis,Roma,Gorilla,4,7,ENDED
18/03/2023 19:45,Sporting C.P,Pipis,Sevilla,Nio,3,4,ENDED
18/03/2023 19:45,Arsenal,Nazario,Roma,Gorilla,1,4,ENDED
18/03/2023 19:30,Arsenal,Nazario,Union Berlin,billiot,2,2,ENDED
18/03/2023 19:30,Sevilla,Nio,Roma,Gorilla,4,2,ENDED
18/03/2023 19:15,Arsenal,Nazario,Sporting C.P,Pipis,1,3,ENDED
18/03/2023 19:15,Union Berlin,billiot,Roma,Gorilla,3,2,ENDED
18/03/2023 19:00,Sevilla,Nio,Arsenal,Nazario,1,2,ENDED
18/03/2023 19:00,Union Berlin,billiot,Sporting C.P,Pipis,2,2,ENDED
18/03/2023 18:30,Sevilla,Nio,Union Berlin,billiot,1,1,ENDED
