Fecha,Equipo Local,Jugador Local,Equipo Vista,Jugador Visita,Resultado Local,Resultado Visita,Estado
28/01/2023 23:45,Eintracht Frankfurt,Spex,Bayern München,Gorilla,2,1,ENDED
28/01/2023 23:45,Leipzig,Carnage,S.C Freiburg,tommy,0,3,ENDED
28/01/2023 23:30,Borussia Dortmund,Rafa,S.C Freiburg,tommy,2,2,ENDED
28/01/2023 23:30,Leipzig,Carnage,Eintracht Frankfurt,Spex,2,1,ENDED
28/01/2023 23:15,Bayern München,Gorilla,S.C Freiburg,tommy,0,3,ENDED
28/01/2023 23:15,Leipzig,Carnage,Borussia Dortmund,Rafa,1,3,ENDED
28/01/2023 23:00,S.C Freiburg,tommy,Eintracht Frankfurt,Spex,1,2,ENDED
28/01/2023 23:00,Bayern München,Gorilla,Borussia Dortmund,Rafa,1,3,ENDED
28/01/2023 22:30,Ajax Amsterdam,Ray,S.C Freiburg,Votepeace,1,4,ENDED
28/01/2023 22:30,FC Barcelona,Krouks,Manchester United,Mad,0,3,FORFEIT
28/01/2023 22:15,FC Barcelona,Krouks,S.C Freiburg,Votepeace,0,3,FORFEIT
28/01/2023 22:15,Juventus Turin,JohnyBeGood,Manchester United,Mad,5,4,ENDED
28/01/2023 22:00,Juventus Turin,JohnyBeGood,Ajax Amsterdam,Ray,2,4,ENDED
28/01/2023 22:00,S.C Freiburg,Votepeace,Manchester United,Mad,2,0,ENDED
28/01/2023 21:45,Juventus Turin,JohnyBeGood,FC Barcelona,Krouks,3,0,FORFEIT
28/01/2023 21:45,Ajax Amsterdam,Ray,Manchester United,Mad,3,1,ENDED
28/01/2023 21:30,S.C Freiburg,Votepeace,Juventus Turin,JohnyBeGood,5,4,ENDED
28/01/2023 21:30,Ajax Amsterdam,Ray,FC Barcelona,Krouks,3,0,FORFEIT
28/01/2023 21:15,S.C Freiburg,Votepeace,Ajax Amsterdam,Ray,3,0,ENDED
28/01/2023 21:15,Manchester United,Mad,FC Barcelona,Krouks,3,0,FORFEIT
28/01/2023 21:00,S.C Freiburg,Votepeace,FC Barcelona,Krouks,3,0,FORFEIT
28/01/2023 21:00,Manchester United,Mad,Juventus Turin,JohnyBeGood,3,1,ENDED
28/01/2023 20:45,Ajax Amsterdam,Ray,Juventus Turin,JohnyBeGood,1,3,ENDED
28/01/2023 20:45,Manchester United,Mad,S.C Freiburg,Votepeace,1,0,ENDED
28/01/2023 20:30,FC Barcelona,Krouks,Juventus Turin,JohnyBeGood,0,3,FORFEIT
28/01/2023 20:30,Manchester United,Mad,Ajax Amsterdam,Ray,3,0,ENDED
28/01/2023 20:15,Juventus Turin,JohnyBeGood,S.C Freiburg,Votepeace,0,2,ENDED
28/01/2023 20:15,FC Barcelona,Krouks,Ajax Amsterdam,Ray,0,3,FORFEIT
28/01/2023 20:00,Borussia Dortmund,Ray,Eintracht Frankfurt,Votepeace,3,3,ENDED
28/01/2023 20:00,Bayern München,Krouks,Leipzig,Mad,0,3,FORFEIT
28/01/2023 19:45,Bayern München,Krouks,Eintracht Frankfurt,Votepeace,0,3,FORFEIT
28/01/2023 19:45,S.C Freiburg,JohnyBeGood,Leipzig,Mad,2,3,ENDED
28/01/2023 19:30,S.C Freiburg,JohnyBeGood,Borussia Dortmund,Ray,0,0,ENDED
28/01/2023 19:30,Eintracht Frankfurt,Votepeace,Leipzig,Mad,4,1,ENDED
28/01/2023 19:15,S.C Freiburg,JohnyBeGood,Bayern München,Krouks,3,0,FORFEIT
