Fecha,Equipo Local,Jugador Local,Equipo Vista,Jugador Visita,Resultado Local,Resultado Visita,Estado
03/06/2023 23:45,Bayern München,Nero,Inter Milan,Carnage,4,4,ENDED
03/06/2023 23:45,PSG,tommy,Manchester City,Lio,4,3,ENDED
03/06/2023 23:30,Bayern München,Nero,Real Madrid,Rafa,1,3,ENDED
03/06/2023 23:30,Inter Milan,Carnage,Manchester City,Lio,4,1,ENDED
03/06/2023 23:15,PSG,tommy,Bayern München,Nero,1,0,ENDED
03/06/2023 23:15,Inter Milan,Carnage,Real Madrid,Rafa,5,4,ENDED
03/06/2023 23:00,PSG,tommy,Inter Milan,Carnage,1,4,ENDED
03/06/2023 23:00,Manchester City,Lio,Real Madrid,Rafa,1,3,ENDED
03/06/2023 22:45,PSG,tommy,Real Madrid,Rafa,1,2,ENDED
03/06/2023 22:45,Manchester City,Lio,Bayern München,Nero,1,3,ENDED
03/06/2023 22:30,Inter Milan,Carnage,Bayern München,Nero,1,1,ENDED
03/06/2023 22:30,Manchester City,Lio,PSG,tommy,1,2,ENDED
03/06/2023 22:15,Real Madrid,Rafa,Bayern München,Nero,2,2,ENDED
03/06/2023 22:15,Manchester City,Lio,Inter Milan,Carnage,1,4,ENDED
03/06/2023 22:00,Bayern München,Nero,PSG,tommy,2,3,ENDED
03/06/2023 22:00,Real Madrid,Rafa,Inter Milan,Carnage,2,1,ENDED
03/06/2023 21:30,Lazio,Danny,Inter Milan,Votepeace,1,3,ENDED
03/06/2023 21:30,SSC Napoli,Nazario,Juventus Turin,Cantona,3,1,ENDED
03/06/2023 21:15,SSC Napoli,Nazario,Inter Milan,Votepeace,2,1,ENDED
03/06/2023 21:15,AC Milan,Ragnar,Juventus Turin,Cantona,3,1,ENDED
03/06/2023 21:00,AC Milan,Ragnar,Lazio,Danny,1,3,ENDED
03/06/2023 21:00,Inter Milan,Votepeace,Juventus Turin,Cantona,2,1,ENDED
03/06/2023 20:45,AC Milan,Ragnar,SSC Napoli,Nazario,5,0,ENDED
