Fecha,Equipo Local,Jugador Local,Equipo Vista,Jugador Visita,Resultado Local,Resultado Visita,Estado
08/02/2023 23:45,Inter Milan,Cliff,Eintracht Frankfurt,Tyson,2,2,ENDED
08/02/2023 23:45,Benfica Lisbon,Nero,AC Milan,JohnyBeGood,4,0,ENDED
08/02/2023 23:30,Leipzig,billiot,AC Milan,JohnyBeGood,1,1,ENDED
08/02/2023 23:30,Benfica Lisbon,Nero,Inter Milan,Cliff,5,4,ENDED
08/02/2023 23:15,Eintracht Frankfurt,Tyson,AC Milan,JohnyBeGood,0,1,ENDED
08/02/2023 23:15,Benfica Lisbon,Nero,Leipzig,billiot,1,2,ENDED
08/02/2023 23:00,AC Milan,JohnyBeGood,Inter Milan,Cliff,0,3,FORFEIT
08/02/2023 23:00,Eintracht Frankfurt,Tyson,Leipzig,billiot,0,2,ENDED
08/02/2023 22:30,Manchester United,Brand,Ajax Amsterdam,aibothard,4,2,ENDED
08/02/2023 22:30,S.C Freiburg,tommy,Juventus Turin,Lio,1,5,ENDED
08/02/2023 22:15,S.C Freiburg,tommy,Ajax Amsterdam,aibothard,4,3,ENDED
08/02/2023 22:15,FC Barcelona,Gorilla,Juventus Turin,Lio,1,4,ENDED
08/02/2023 22:00,FC Barcelona,Gorilla,Manchester United,Brand,3,4,ENDED
08/02/2023 22:00,Ajax Amsterdam,aibothard,Juventus Turin,Lio,2,3,ENDED
08/02/2023 21:45,FC Barcelona,Gorilla,S.C Freiburg,tommy,4,6,ENDED
08/02/2023 21:45,Manchester United,Brand,Juventus Turin,Lio,2,5,ENDED
08/02/2023 21:30,Ajax Amsterdam,aibothard,FC Barcelona,Gorilla,2,1,ENDED
08/02/2023 21:30,Manchester United,Brand,S.C Freiburg,tommy,1,5,ENDED
08/02/2023 21:15,Ajax Amsterdam,aibothard,Manchester United,Brand,2,4,ENDED
08/02/2023 21:15,Juventus Turin,Lio,S.C Freiburg,tommy,1,8,ENDED
08/02/2023 21:00,Ajax Amsterdam,aibothard,S.C Freiburg,tommy,1,2,ENDED
08/02/2023 21:00,Juventus Turin,Lio,FC Barcelona,Gorilla,1,3,ENDED
08/02/2023 20:45,Manchester United,Brand,FC Barcelona,Gorilla,5,3,ENDED
08/02/2023 20:45,Juventus Turin,Lio,Ajax Amsterdam,aibothard,4,2,ENDED
08/02/2023 20:30,S.C Freiburg,tommy,FC Barcelona,Gorilla,3,1,ENDED
08/02/2023 20:30,Juventus Turin,Lio,Manchester United,Brand,2,3,ENDED
08/02/2023 20:15,FC Barcelona,Gorilla,Ajax Amsterdam,aibothard,6,2,ENDED
08/02/2023 20:15,S.C Freiburg,tommy,Manchester United,Brand,5,0,ENDED
08/02/2023 20:00,Arsenal,Brand,Manchester City,aibothard,3,5,ENDED
08/02/2023 20:00,Newcastle Utd,tommy,Manchester United,Lio,0,3,ENDED
08/02/2023 19:45,Newcastle Utd,tommy,Manchester City,aibothard,2,3,ENDED
08/02/2023 19:45,Tottenham,Gorilla,Manchester United,Lio,1,2,ENDED
08/02/2023 19:30,Tottenham,Gorilla,Arsenal,Brand,6,3,ENDED
08/02/2023 19:30,Manchester City,aibothard,Manchester United,Lio,1,0,ENDED
08/02/2023 19:15,Tottenham,Gorilla,Newcastle Utd,tommy,2,3,ENDED
08/02/2023 19:15,Arsenal,Brand,Manchester United,Lio,2,3,ENDED
08/02/2023 19:00,Manchester City,aibothard,Tottenham,Gorilla,3,1,ENDED
08/02/2023 19:00,Arsenal,Brand,Newcastle Utd,tommy,3,3,ENDED
08/02/2023 18:30,Manchester City,aibothard,Arsenal,Brand,4,2,ENDED
08/02/2023 18:30,Manchester United,Lio,Newcastle Utd,tommy,2,4,ENDED
08/02/2023 18:15,Manchester City,aibothard,Newcastle Utd,tommy,2,4,ENDED
08/02/2023 18:15,Manchester United,Lio,Tottenham,Gorilla,1,1,ENDED
08/02/2023 18:00,Arsenal,Brand,Tottenham,Gorilla,4,1,ENDED
08/02/2023 18:00,Manchester United,Lio,Manchester City,aibothard,2,0,ENDED
08/02/2023 17:45,Newcastle Utd,tommy,Tottenham,Gorilla,3,2,ENDED
08/02/2023 17:45,Manchester United,Lio,Arsenal,Brand,4,2,ENDED
08/02/2023 17:30,Tottenham,Gorilla,Manchester City,aibothard,3,4,ENDED
08/02/2023 17:30,Newcastle Utd,tommy,Arsenal,Brand,3,3,ENDED
08/02/2023 17:15,Borussia Dortmund,Brand,SSC Napoli,aibothard,4,3,ENDED
08/02/2023 17:15,Chelsea,tommy,Tottenham,Lio,3,1,ENDED
08/02/2023 17:00,Chelsea,tommy,SSC Napoli,aibothard,4,0,ENDED
08/02/2023 17:00,FC Porto,Gorilla,Tottenham,Lio,3,4,ENDED
08/02/2023 16:45,FC Porto,Gorilla,Borussia Dortmund,Brand,2,4,ENDED
08/02/2023 16:45,SSC Napoli,aibothard,Tottenham,Lio,3,6,ENDED
08/02/2023 16:30,FC Porto,Gorilla,Chelsea,tommy,3,4,ENDED
08/02/2023 16:30,Borussia Dortmund,Brand,Tottenham,Lio,3,5,ENDED
08/02/2023 16:15,SSC Napoli,aibothard,FC Porto,Gorilla,4,2,ENDED
08/02/2023 16:15,Borussia Dortmund,Brand,Chelsea,tommy,4,2,ENDED
08/02/2023 16:00,SSC Napoli,aibothard,Borussia Dortmund,Brand,1,3,ENDED
08/02/2023 16:00,Tottenham,Lio,Chelsea,tommy,3,2,ENDED
08/02/2023 15:45,SSC Napoli,aibothard,Chelsea,tommy,1,1,ENDED
08/02/2023 15:45,Tottenham,Lio,FC Porto,Gorilla,4,4,ENDED
08/02/2023 15:30,Borussia Dortmund,Brand,FC Porto,Gorilla,1,2,ENDED
08/02/2023 15:30,Tottenham,Lio,SSC Napoli,aibothard,3,0,ENDED
08/02/2023 15:15,Chelsea,tommy,FC Porto,Gorilla,1,3,ENDED
08/02/2023 15:15,Tottenham,Lio,Borussia Dortmund,Brand,3,1,ENDED
08/02/2023 15:00,FC Porto,Gorilla,SSC Napoli,aibothard,6,5,ENDED
08/02/2023 15:00,Chelsea,tommy,Borussia Dortmund,Brand,5,5,ENDED
08/02/2023 14:30,Manchester United,billiot,Ajax Amsterdam,Votepeace,3,1,ENDED
08/02/2023 14:30,S.C Freiburg,Pipis,Juventus Turin,val,3,3,ENDED
08/02/2023 14:15,S.C Freiburg,Pipis,Ajax Amsterdam,Votepeace,7,5,ENDED
08/02/2023 14:15,FC Barcelona,Spex,Juventus Turin,val,2,3,ENDED
08/02/2023 14:00,FC Barcelona,Spex,Manchester United,billiot,4,1,ENDED
