Fecha,Equipo Local,Jugador Local,Equipo Vista,Jugador Visita,Resultado Local,Resultado Visita,Estado
21/05/2023 23:45,Bayern München,Seagal,AC Milan,Nasmi,2,4,ENDED
21/05/2023 23:45,Manchester City,Magdy,Inter Milan,Mars,4,2,ENDED
21/05/2023 23:30,Bayern München,Seagal,Real Madrid,Pontiac,2,5,ENDED
21/05/2023 23:30,AC Milan,Nasmi,Inter Milan,Mars,3,4,ENDED
21/05/2023 23:15,Manchester City,Magdy,Bayern München,Seagal,2,2,ENDED
21/05/2023 23:15,AC Milan,Nasmi,Real Madrid,Pontiac,4,3,ENDED
21/05/2023 23:00,Manchester City,Magdy,AC Milan,Nasmi,5,2,ENDED
21/05/2023 23:00,Inter Milan,Mars,Real Madrid,Pontiac,2,3,ENDED
21/05/2023 22:45,Manchester City,Magdy,Real Madrid,Pontiac,4,0,ENDED
21/05/2023 22:45,Inter Milan,Mars,Bayern München,Seagal,4,2,ENDED
21/05/2023 22:30,AC Milan,Nasmi,Bayern München,Seagal,5,1,ENDED
21/05/2023 22:30,Inter Milan,Mars,Manchester City,Magdy,3,3,ENDED
21/05/2023 22:15,Real Madrid,Pontiac,Bayern München,Seagal,3,2,ENDED
21/05/2023 22:15,Inter Milan,Mars,AC Milan,Nasmi,4,3,ENDED
21/05/2023 22:00,Bayern München,Seagal,Manchester City,Magdy,0,4,ENDED
21/05/2023 22:00,Real Madrid,Pontiac,AC Milan,Nasmi,0,2,ENDED
21/05/2023 21:30,Leverkusen,Cantona,Sevilla,Nazario,5,4,ENDED
21/05/2023 21:30,Manchester United,Ragnar,Juventus Turin,Nio,2,2,ENDED
21/05/2023 21:15,Manchester United,Ragnar,Sevilla,Nazario,4,2,ENDED
21/05/2023 21:15,Fenerbahce Istanbul,Mad,Juventus Turin,Nio,2,2,ENDED
21/05/2023 21:00,Fenerbahce Istanbul,Mad,Leverkusen,Cantona,3,2,ENDED
21/05/2023 21:00,Sevilla,Nazario,Juventus Turin,Nio,1,4,ENDED
21/05/2023 20:45,Fenerbahce Istanbul,Mad,Manchester United,Ragnar,2,0,ENDED
21/05/2023 20:45,Leverkusen,Cantona,Juventus Turin,Nio,4,2,ENDED
21/05/2023 20:30,Sevilla,Nazario,Fenerbahce Istanbul,Mad,2,1,ENDED
21/05/2023 20:30,Leverkusen,Cantona,Manchester United,Ragnar,3,3,ENDED
21/05/2023 20:15,Sevilla,Nazario,Leverkusen,Cantona,3,2,ENDED
21/05/2023 20:15,Juventus Turin,Nio,Manchester United,Ragnar,1,8,ENDED
21/05/2023 20:00,Sevilla,Nazario,Manchester United,Ragnar,2,4,ENDED
21/05/2023 20:00,Juventus Turin,Nio,Fenerbahce Istanbul,Mad,4,3,ENDED
21/05/2023 19:45,Leverkusen,Cantona,Fenerbahce Istanbul,Mad,3,1,ENDED
21/05/2023 19:45,Juventus Turin,Nio,Sevilla,Nazario,5,5,ENDED
21/05/2023 19:30,Manchester United,Ragnar,Fenerbahce Istanbul,Mad,0,1,ENDED
21/05/2023 19:30,Juventus Turin,Nio,Leverkusen,Cantona,5,3,ENDED
21/05/2023 19:15,Fenerbahce Istanbul,Mad,Sevilla,Nazario,1,3,ENDED
21/05/2023 19:15,Manchester United,Ragnar,Leverkusen,Cantona,8,2,ENDED
21/05/2023 19:00,Juventus Turin,Cantona,Lazio,Nazario,2,1,ENDED
