Fecha,Equipo Local,Jugador Local,Equipo Vista,Jugador Visita,Resultado Local,Resultado Visita,Estado
09/05/2023 23:45,Manchester United,tommy,Manchester City,val,3,1,ENDED
09/05/2023 23:45,Tottenham,Carnage,Arsenal,Rafa,2,2,ENDED
09/05/2023 23:30,Manchester United,tommy,Newcastle Utd,Spex,2,5,ENDED
09/05/2023 23:30,Manchester City,val,Arsenal,Rafa,4,4,ENDED
09/05/2023 23:15,Tottenham,Carnage,Manchester United,tommy,1,1,ENDED
09/05/2023 23:15,Manchester City,val,Newcastle Utd,Spex,3,4,ENDED
09/05/2023 23:00,Tottenham,Carnage,Manchester City,val,4,2,ENDED
09/05/2023 23:00,Arsenal,Rafa,Newcastle Utd,Spex,2,3,ENDED
09/05/2023 22:45,Tottenham,Carnage,Newcastle Utd,Spex,0,1,ENDED
09/05/2023 22:45,Arsenal,Rafa,Manchester United,tommy,4,5,ENDED
09/05/2023 22:30,Manchester City,val,Manchester United,tommy,4,3,ENDED
09/05/2023 22:30,Arsenal,Rafa,Tottenham,Carnage,2,1,ENDED
09/05/2023 22:15,Newcastle Utd,Spex,Manchester United,tommy,3,1,ENDED
09/05/2023 22:15,Arsenal,Rafa,Manchester City,val,4,0,ENDED
09/05/2023 22:00,Manchester United,tommy,Tottenham,Carnage,2,2,ENDED
09/05/2023 22:00,Newcastle Utd,Spex,Manchester City,val,4,1,ENDED
09/05/2023 21:30,Leverkusen,Pipis,Sevilla,Gorilla,2,3,ENDED
09/05/2023 21:30,Manchester United,Spencer,Juventus Turin,Votepeace,1,3,ENDED
09/05/2023 21:15,Manchester United,Spencer,Sevilla,Gorilla,4,1,ENDED
09/05/2023 21:15,Fenerbahce Istanbul,General,Juventus Turin,Votepeace,0,6,ENDED
09/05/2023 21:00,Fenerbahce Istanbul,General,Leverkusen,Pipis,6,4,ENDED
09/05/2023 21:00,Sevilla,Gorilla,Juventus Turin,Votepeace,1,2,ENDED
09/05/2023 20:45,Fenerbahce Istanbul,General,Manchester United,Spencer,2,4,ENDED
09/05/2023 20:45,Leverkusen,Pipis,Juventus Turin,Votepeace,3,0,ENDED
09/05/2023 20:30,Sevilla,Gorilla,Fenerbahce Istanbul,General,2,4,ENDED
09/05/2023 20:30,Leverkusen,Pipis,Manchester United,Spencer,3,1,ENDED
09/05/2023 20:15,Sevilla,Gorilla,Leverkusen,Pipis,3,4,ENDED
09/05/2023 20:15,Juventus Turin,Votepeace,Manchester United,Spencer,3,1,ENDED
09/05/2023 20:00,Sevilla,Gorilla,Manchester United,Spencer,3,4,ENDED
09/05/2023 20:00,Juventus Turin,Votepeace,Fenerbahce Istanbul,General,4,1,ENDED
09/05/2023 19:45,Leverkusen,Pipis,Fenerbahce Istanbul,General,3,1,ENDED
09/05/2023 19:45,Juventus Turin,Votepeace,Sevilla,Gorilla,2,2,ENDED
09/05/2023 19:30,Manchester United,Spencer,Fenerbahce Istanbul,General,1,4,ENDED
09/05/2023 19:30,Juventus Turin,Votepeace,Leverkusen,Pipis,4,2,ENDED
09/05/2023 19:15,Fenerbahce Istanbul,General,Sevilla,Gorilla,1,2,ENDED
09/05/2023 19:15,Manchester United,Spencer,Leverkusen,Pipis,4,2,ENDED
09/05/2023 19:00,Real Betis,Pipis,Real Sociedad,Gorilla,3,3,ENDED
09/05/2023 19:00,Atletico Madrid,Spencer,FC Barcelona,Votepeace,4,2,ENDED
09/05/2023 18:45,Atletico Madrid,Spencer,Real Sociedad,Gorilla,3,2,ENDED
09/05/2023 18:45,Real Madrid,General,FC Barcelona,Votepeace,4,4,ENDED
09/05/2023 18:30,Real Madrid,General,Real Betis,Pipis,5,2,ENDED
09/05/2023 18:30,Real Sociedad,Gorilla,FC Barcelona,Votepeace,2,1,ENDED
09/05/2023 18:15,Real Madrid,General,Atletico Madrid,Spencer,5,3,ENDED
09/05/2023 18:15,Real Betis,Pipis,FC Barcelona,Votepeace,2,3,ENDED
09/05/2023 18:00,Real Sociedad,Gorilla,Real Madrid,General,2,3,ENDED
09/05/2023 18:00,Real Betis,Pipis,Atletico Madrid,Spencer,3,2,ENDED
09/05/2023 17:30,Real Sociedad,Gorilla,Real Betis,Pipis,6,5,ENDED
09/05/2023 17:30,FC Barcelona,Votepeace,Atletico Madrid,Spencer,1,2,ENDED
09/05/2023 17:15,Real Sociedad,Gorilla,Atletico Madrid,Spencer,3,2,ENDED
09/05/2023 17:15,FC Barcelona,Votepeace,Real Madrid,General,2,3,ENDED
09/05/2023 17:00,Real Betis,Pipis,Real Madrid,General,3,5,ENDED
09/05/2023 17:00,FC Barcelona,Votepeace,Real Sociedad,Gorilla,2,0,ENDED
