Fecha,Equipo Local,Jugador Local,Equipo Vista,Jugador Visita,Resultado Local,Resultado Visita,Estado
02/03/2023 23:45,Inter Milan,Danny,SSC Napoli,Nasmi,5,0,ENDED
02/03/2023 23:45,AC Milan,Mad,Roma,Mars,1,0,ENDED
02/03/2023 23:30,Lazio,Nazario,Roma,Mars,2,2,ENDED
02/03/2023 23:30,AC Milan,Mad,Inter Milan,Danny,3,2,ENDED
02/03/2023 23:15,SSC Napoli,Nasmi,Roma,Mars,2,2,ENDED
02/03/2023 23:15,AC Milan,Mad,Lazio,Nazario,4,3,ENDED
02/03/2023 23:00,Roma,Mars,Inter Milan,Danny,3,2,ENDED
02/03/2023 23:00,SSC Napoli,Nasmi,Lazio,Nazario,1,3,ENDED
02/03/2023 22:30,Arsenal,billiot,Manchester City,Nio,0,2,ENDED
02/03/2023 22:30,Newcastle Utd,Krouks,Manchester United,Votepeace,2,7,ENDED
02/03/2023 22:15,Newcastle Utd,Krouks,Manchester City,Nio,3,3,ENDED
02/03/2023 22:15,Tottenham,Pipis,Manchester United,Votepeace,3,4,ENDED
02/03/2023 22:00,Tottenham,Pipis,Arsenal,billiot,3,3,ENDED
02/03/2023 22:00,Manchester City,Nio,Manchester United,Votepeace,2,3,ENDED
02/03/2023 21:45,Tottenham,Pipis,Newcastle Utd,Krouks,3,2,ENDED
02/03/2023 21:45,Arsenal,billiot,Manchester United,Votepeace,3,4,ENDED
02/03/2023 21:30,Manchester City,Nio,Tottenham,Pipis,3,2,ENDED
02/03/2023 21:30,Arsenal,billiot,Newcastle Utd,Krouks,4,2,ENDED
02/03/2023 21:15,Manchester City,Nio,Arsenal,billiot,1,2,ENDED
02/03/2023 21:15,Manchester United,Votepeace,Newcastle Utd,Krouks,3,4,ENDED
02/03/2023 21:00,Manchester City,Nio,Newcastle Utd,Krouks,4,3,ENDED
02/03/2023 21:00,Manchester United,Votepeace,Tottenham,Pipis,3,5,ENDED
02/03/2023 20:45,Arsenal,billiot,Tottenham,Pipis,0,3,ENDED
02/03/2023 20:45,Manchester United,Votepeace,Manchester City,Nio,2,4,ENDED
02/03/2023 20:30,Newcastle Utd,Krouks,Tottenham,Pipis,5,4,ENDED
02/03/2023 20:30,Manchester United,Votepeace,Arsenal,billiot,3,3,ENDED
