Fecha,Equipo Local,Jugador Local,Equipo Vista,Jugador Visita,Resultado Local,Resultado Visita,Estado
10/02/2023 23:45,Liverpool,Gorilla,PSG,Carnage,2,3,ENDED
10/02/2023 23:45,Bayern München,Brand,Manchester City,General,2,1,ENDED
10/02/2023 23:30,Real Madrid,aibothard,Manchester City,General,4,1,ENDED
10/02/2023 23:30,Bayern München,Brand,Liverpool,Gorilla,2,2,ENDED
10/02/2023 23:15,PSG,Carnage,Manchester City,General,1,2,ENDED
10/02/2023 23:15,Bayern München,Brand,Real Madrid,aibothard,2,1,ENDED
10/02/2023 23:00,Manchester City,General,Liverpool,Gorilla,1,4,ENDED
10/02/2023 23:00,PSG,Carnage,Real Madrid,aibothard,1,3,ENDED
10/02/2023 22:30,Borussia Dortmund,tommy,SSC Napoli,val,4,1,ENDED
10/02/2023 22:30,Chelsea,Rafa,Tottenham,Spex,4,4,ENDED
10/02/2023 22:15,Chelsea,Rafa,SSC Napoli,val,2,1,ENDED
10/02/2023 22:15,FC Porto,Lio,Tottenham,Spex,3,3,ENDED
10/02/2023 22:00,FC Porto,Lio,Borussia Dortmund,tommy,6,3,ENDED
10/02/2023 22:00,SSC Napoli,val,Tottenham,Spex,0,5,ENDED
10/02/2023 21:45,FC Porto,Lio,Chelsea,Rafa,4,4,ENDED
10/02/2023 21:45,Borussia Dortmund,tommy,Tottenham,Spex,3,3,ENDED
10/02/2023 21:30,SSC Napoli,val,FC Porto,Lio,2,0,ENDED
10/02/2023 21:30,Borussia Dortmund,tommy,Chelsea,Rafa,1,3,ENDED
10/02/2023 21:15,SSC Napoli,val,Borussia Dortmund,tommy,4,1,ENDED
10/02/2023 21:15,Tottenham,Spex,Chelsea,Rafa,3,1,ENDED
10/02/2023 21:00,SSC Napoli,val,Chelsea,Rafa,2,3,ENDED
10/02/2023 21:00,Tottenham,Spex,FC Porto,Lio,1,1,ENDED
10/02/2023 20:45,Borussia Dortmund,tommy,FC Porto,Lio,2,4,ENDED
10/02/2023 20:45,Tottenham,Spex,SSC Napoli,val,2,1,ENDED
10/02/2023 20:30,Chelsea,Rafa,FC Porto,Lio,1,3,ENDED
10/02/2023 20:30,Tottenham,Spex,Borussia Dortmund,tommy,4,3,ENDED
10/02/2023 20:15,FC Porto,Lio,SSC Napoli,val,2,2,ENDED
10/02/2023 20:15,Chelsea,Rafa,Borussia Dortmund,tommy,2,5,ENDED
10/02/2023 20:00,Sporting C.P,tommy,Sevilla,val,0,0,ENDED
10/02/2023 20:00,Fenerbahce Istanbul,Rafa,Roma,Spex,2,3,ENDED
