Fecha,Equipo Local,Jugador Local,Equipo Vista,Jugador Visita,Resultado Local,Resultado Visita,Estado
19/04/2023 23:45,Bayern München,Seagal,Leipzig,Nasmi,2,4,ENDED
19/04/2023 23:45,Borussia Dortmund,Mars,S.C Freiburg,Magdy,4,0,ENDED
19/04/2023 23:30,Bayern München,Seagal,Union Berlin,Cantona,0,2,ENDED
19/04/2023 23:30,Leipzig,Nasmi,S.C Freiburg,Magdy,0,3,ENDED
19/04/2023 23:15,Borussia Dortmund,Mars,Bayern München,Seagal,1,2,ENDED
19/04/2023 23:15,Leipzig,Nasmi,Union Berlin,Cantona,1,5,ENDED
19/04/2023 23:00,Borussia Dortmund,Mars,Leipzig,Nasmi,4,2,ENDED
19/04/2023 23:00,S.C Freiburg,Magdy,Union Berlin,Cantona,1,4,ENDED
19/04/2023 22:45,Borussia Dortmund,Mars,Union Berlin,Cantona,0,4,ENDED
19/04/2023 22:45,S.C Freiburg,Magdy,Bayern München,Seagal,3,2,ENDED
19/04/2023 22:30,Leipzig,Nasmi,Bayern München,Seagal,1,1,ENDED
19/04/2023 22:30,S.C Freiburg,Magdy,Borussia Dortmund,Mars,4,0,ENDED
19/04/2023 22:15,Union Berlin,Cantona,Bayern München,Seagal,4,0,ENDED
19/04/2023 22:15,S.C Freiburg,Magdy,Leipzig,Nasmi,2,3,ENDED
19/04/2023 22:00,Bayern München,Seagal,Borussia Dortmund,Mars,2,3,ENDED
19/04/2023 22:00,Union Berlin,Cantona,Leipzig,Nasmi,2,0,ENDED
19/04/2023 21:30,Besiktas,Votepeace,Istanbul Basaksehir,billiot,1,4,ENDED
19/04/2023 21:30,Fenerbahce Istanbul,Spencer,Trabzonspor,Nio,3,3,ENDED
19/04/2023 21:15,Fenerbahce Istanbul,Spencer,Istanbul Basaksehir,billiot,1,4,ENDED
19/04/2023 21:15,Galatasaray,Mad,Trabzonspor,Nio,4,3,ENDED
19/04/2023 21:00,Galatasaray,Mad,Besiktas,Votepeace,1,0,ENDED
19/04/2023 21:00,Istanbul Basaksehir,billiot,Trabzonspor,Nio,3,2,ENDED
19/04/2023 20:45,Galatasaray,Mad,Fenerbahce Istanbul,Spencer,0,1,ENDED
19/04/2023 20:45,Besiktas,Votepeace,Trabzonspor,Nio,2,2,ENDED
19/04/2023 20:30,Istanbul Basaksehir,billiot,Galatasaray,Mad,4,2,ENDED
19/04/2023 20:30,Besiktas,Votepeace,Fenerbahce Istanbul,Spencer,2,1,ENDED
19/04/2023 20:15,Istanbul Basaksehir,billiot,Besiktas,Votepeace,4,2,ENDED
19/04/2023 20:15,Trabzonspor,Nio,Fenerbahce Istanbul,Spencer,4,5,ENDED
19/04/2023 20:00,Istanbul Basaksehir,billiot,Fenerbahce Istanbul,Spencer,1,2,ENDED
19/04/2023 20:00,Trabzonspor,Nio,Galatasaray,Mad,2,4,ENDED
19/04/2023 19:45,Besiktas,Votepeace,Galatasaray,Mad,0,3,ENDED
19/04/2023 19:45,Trabzonspor,Nio,Istanbul Basaksehir,billiot,1,3,ENDED
19/04/2023 19:30,Fenerbahce Istanbul,Spencer,Galatasaray,Mad,5,2,ENDED
19/04/2023 19:30,Trabzonspor,Nio,Besiktas,Votepeace,2,3,ENDED
19/04/2023 19:15,Galatasaray,Mad,Istanbul Basaksehir,billiot,4,2,ENDED
19/04/2023 19:15,Fenerbahce Istanbul,Spencer,Besiktas,Votepeace,5,4,ENDED
19/04/2023 19:00,FC Barcelona,Votepeace,Real Sociedad,billiot,3,2,ENDED
19/04/2023 19:00,Real Betis,Spencer,Real Madrid,Nio,6,5,ENDED
19/04/2023 18:45,Real Betis,Spencer,Real Sociedad,billiot,2,1,ENDED
19/04/2023 18:45,Atletico Madrid,Mad,Real Madrid,Nio,3,2,ENDED
19/04/2023 18:30,Atletico Madrid,Mad,FC Barcelona,Votepeace,1,4,ENDED
19/04/2023 18:30,Real Sociedad,billiot,Real Madrid,Nio,3,1,ENDED
19/04/2023 18:15,Atletico Madrid,Mad,Real Betis,Spencer,3,1,ENDED
19/04/2023 18:15,FC Barcelona,Votepeace,Real Madrid,Nio,2,6,ENDED
19/04/2023 18:00,Real Sociedad,billiot,Atletico Madrid,Mad,1,2,ENDED
