Fecha,Equipo Local,Jugador Local,Equipo Vista,Jugador Visita,Resultado Local,Resultado Visita,Estado
25/01/2023 23:45,Tottenham,Pipis,Borussia Dortmund,General,1,1,ENDED
25/01/2023 23:45,Chelsea,aibothard,SSC Napoli,Votepeace,3,3,ENDED
25/01/2023 23:30,FC Porto,Carnage,SSC Napoli,Votepeace,2,2,ENDED
25/01/2023 23:30,Chelsea,aibothard,Tottenham,Pipis,1,1,ENDED
25/01/2023 23:15,Borussia Dortmund,General,SSC Napoli,Votepeace,3,1,ENDED
25/01/2023 23:15,Chelsea,aibothard,FC Porto,Carnage,2,0,ENDED
25/01/2023 23:00,SSC Napoli,Votepeace,Tottenham,Pipis,2,1,ENDED
25/01/2023 23:00,Borussia Dortmund,General,FC Porto,Carnage,1,2,ENDED
25/01/2023 22:30,Bayern München,Tyson,Real Madrid,Rafa,0,0,ENDED
25/01/2023 22:30,Liverpool,tommy,Manchester City,billiot,1,1,ENDED
25/01/2023 22:15,Liverpool,tommy,Real Madrid,Rafa,0,1,ENDED
25/01/2023 22:15,PSG,val,Manchester City,billiot,2,3,ENDED
25/01/2023 22:00,PSG,val,Bayern München,Tyson,2,0,ENDED
25/01/2023 22:00,Real Madrid,Rafa,Manchester City,billiot,1,3,ENDED
25/01/2023 21:45,PSG,val,Liverpool,tommy,2,1,ENDED
25/01/2023 21:45,Bayern München,Tyson,Manchester City,billiot,2,2,ENDED
25/01/2023 21:30,Real Madrid,Rafa,PSG,val,2,0,ENDED
25/01/2023 21:30,Bayern München,Tyson,Liverpool,tommy,0,3,ENDED
25/01/2023 21:15,Real Madrid,Rafa,Bayern München,Tyson,2,2,ENDED
25/01/2023 21:15,Manchester City,billiot,Liverpool,tommy,0,3,ENDED
25/01/2023 21:00,Real Madrid,Rafa,Liverpool,tommy,3,1,ENDED
25/01/2023 21:00,Manchester City,billiot,PSG,val,1,3,ENDED
25/01/2023 20:45,Bayern München,Tyson,PSG,val,3,3,ENDED
25/01/2023 20:45,Manchester City,billiot,Real Madrid,Rafa,1,1,ENDED
25/01/2023 20:30,Liverpool,tommy,PSG,val,2,2,ENDED
25/01/2023 20:30,Manchester City,billiot,Bayern München,Tyson,2,3,ENDED
25/01/2023 20:15,PSG,val,Real Madrid,Rafa,2,1,ENDED
25/01/2023 20:15,Liverpool,tommy,Bayern München,Tyson,0,0,ENDED
25/01/2023 20:00,Trabzonspor,Tyson,Adana,Rafa,1,2,ENDED
25/01/2023 20:00,Besiktas,tommy,Galatasaray,billiot,2,2,ENDED
25/01/2023 19:45,Besiktas,tommy,Adana,Rafa,1,2,ENDED
25/01/2023 19:45,Fenerbahce Istanbul,val,Galatasaray,billiot,1,0,ENDED
25/01/2023 19:30,Fenerbahce Istanbul,val,Trabzonspor,Tyson,0,2,ENDED
25/01/2023 19:30,Adana,Rafa,Galatasaray,billiot,2,0,ENDED
25/01/2023 19:15,Fenerbahce Istanbul,val,Besiktas,tommy,1,1,ENDED
25/01/2023 19:15,Trabzonspor,Tyson,Galatasaray,billiot,2,2,ENDED
25/01/2023 19:00,Adana,Rafa,Fenerbahce Istanbul,val,1,0,ENDED
25/01/2023 19:00,Trabzonspor,Tyson,Besiktas,tommy,2,1,ENDED
25/01/2023 18:30,Adana,Rafa,Trabzonspor,Tyson,0,0,ENDED
25/01/2023 18:30,Galatasaray,billiot,Besiktas,tommy,1,4,ENDED
25/01/2023 18:15,Adana,Rafa,Besiktas,tommy,2,3,ENDED
25/01/2023 18:15,Galatasaray,billiot,Fenerbahce Istanbul,val,2,5,ENDED
25/01/2023 18:00,Trabzonspor,Tyson,Fenerbahce Istanbul,val,2,3,ENDED
25/01/2023 18:00,Galatasaray,billiot,Adana,Rafa,1,1,ENDED
25/01/2023 17:45,Besiktas,tommy,Fenerbahce Istanbul,val,1,3,ENDED
25/01/2023 17:45,Galatasaray,billiot,Trabzonspor,Tyson,2,2,ENDED
25/01/2023 17:30,Fenerbahce Istanbul,val,Adana,Rafa,1,0,ENDED
25/01/2023 17:30,Besiktas,tommy,Trabzonspor,Tyson,3,2,ENDED
25/01/2023 17:15,Leverkusen,Tyson,Sevilla,Rafa,2,4,ENDED
25/01/2023 17:15,Fenerbahce Istanbul,tommy,Roma,billiot,4,6,ENDED
25/01/2023 17:00,Fenerbahce Istanbul,tommy,Sevilla,Rafa,4,2,ENDED
25/01/2023 17:00,Arsenal,val,Roma,billiot,2,0,ENDED
25/01/2023 16:45,Arsenal,val,Leverkusen,Tyson,1,1,ENDED
25/01/2023 16:45,Sevilla,Rafa,Roma,billiot,2,1,ENDED
25/01/2023 16:30,Arsenal,val,Fenerbahce Istanbul,tommy,1,2,ENDED
25/01/2023 16:30,Leverkusen,Tyson,Roma,billiot,1,3,ENDED
25/01/2023 16:15,Sevilla,Rafa,Arsenal,val,3,1,ENDED
25/01/2023 16:15,Leverkusen,Tyson,Fenerbahce Istanbul,tommy,2,3,ENDED
25/01/2023 16:00,Sevilla,Rafa,Leverkusen,Tyson,1,3,ENDED
25/01/2023 16:00,Roma,billiot,Fenerbahce Istanbul,tommy,3,3,ENDED
25/01/2023 15:45,Sevilla,Rafa,Fenerbahce Istanbul,tommy,2,1,ENDED
25/01/2023 15:45,Roma,billiot,Arsenal,val,2,1,ENDED
25/01/2023 15:30,Leverkusen,Tyson,Arsenal,val,2,4,ENDED
25/01/2023 15:30,Roma,billiot,Sevilla,Rafa,1,4,ENDED
25/01/2023 15:15,Fenerbahce Istanbul,tommy,Arsenal,val,3,3,ENDED
25/01/2023 15:15,Roma,billiot,Leverkusen,Tyson,1,1,ENDED
25/01/2023 15:00,Arsenal,val,Sevilla,Rafa,1,1,ENDED
25/01/2023 15:00,Fenerbahce Istanbul,tommy,Leverkusen,Tyson,3,2,ENDED
25/01/2023 14:30,Trabzonspor,Nazario,OGC Nice,Nio,2,2,ENDED
25/01/2023 14:30,West Ham,Nasmi,Fiorentina,Mars,2,3,ENDED
25/01/2023 14:15,West Ham,Nasmi,OGC Nice,Nio,1,1,ENDED
25/01/2023 14:15,Villarreal,Danny,Fiorentina,Mars,2,4,ENDED
