Fecha,Equipo Local,Jugador Local,Equipo Vista,Jugador Visita,Resultado Local,Resultado Visita,Estado
30/12/2022 23:45,Real Madrid,Mars,SSC Napoli,Cliff,2,3,ENDED
30/12/2022 23:45,Manchester City,Nero,PSG,Nasmi,2,3,ENDED
30/12/2022 23:30,Bayern München,Nio,PSG,Nasmi,2,2,ENDED
30/12/2022 23:30,Manchester City,Nero,Real Madrid,Mars,3,1,ENDED
30/12/2022 23:15,SSC Napoli,Cliff,PSG,Nasmi,2,0,ENDED
30/12/2022 23:15,Manchester City,Nero,Bayern München,Nio,3,2,ENDED
30/12/2022 23:00,PSG,Nasmi,Real Madrid,Mars,0,3,ENDED
30/12/2022 23:00,SSC Napoli,Cliff,Bayern München,Nio,1,2,ENDED
30/12/2022 22:30,Lazio,Votepeace,Inter Milan,JohnyBeGood,3,4,ENDED
30/12/2022 22:30,SSC Napoli,Lio,Juventus Turin,Gorilla,2,1,ENDED
30/12/2022 22:15,SSC Napoli,Lio,Inter Milan,JohnyBeGood,2,1,ENDED
30/12/2022 22:15,AC Milan,tommy,Juventus Turin,Gorilla,2,0,ENDED
30/12/2022 22:00,AC Milan,tommy,Lazio,Votepeace,4,3,ENDED
30/12/2022 22:00,Inter Milan,JohnyBeGood,Juventus Turin,Gorilla,1,2,ENDED
30/12/2022 21:45,AC Milan,tommy,SSC Napoli,Lio,3,2,ENDED
30/12/2022 21:45,Lazio,Votepeace,Juventus Turin,Gorilla,6,5,ENDED
30/12/2022 21:30,Inter Milan,JohnyBeGood,AC Milan,tommy,1,6,ENDED
30/12/2022 21:30,Lazio,Votepeace,SSC Napoli,Lio,3,3,ENDED
30/12/2022 21:15,Inter Milan,JohnyBeGood,Lazio,Votepeace,7,5,ENDED
30/12/2022 21:15,Juventus Turin,Gorilla,SSC Napoli,Lio,1,3,ENDED
30/12/2022 21:00,Inter Milan,JohnyBeGood,SSC Napoli,Lio,1,1,ENDED
30/12/2022 21:00,Juventus Turin,Gorilla,AC Milan,tommy,2,3,ENDED
30/12/2022 20:45,Lazio,Votepeace,AC Milan,tommy,3,3,ENDED
30/12/2022 20:45,Juventus Turin,Gorilla,Inter Milan,JohnyBeGood,3,4,ENDED
30/12/2022 20:30,SSC Napoli,Lio,AC Milan,tommy,2,2,ENDED
30/12/2022 20:30,Juventus Turin,Gorilla,Lazio,Votepeace,0,2,ENDED
30/12/2022 20:15,AC Milan,tommy,Inter Milan,JohnyBeGood,2,0,ENDED
30/12/2022 20:15,SSC Napoli,Lio,Lazio,Votepeace,7,4,ENDED
30/12/2022 20:00,Trabzonspor,Votepeace,OGC Nice,JohnyBeGood,1,0,ENDED
30/12/2022 20:00,West Ham,Lio,Fiorentina,Gorilla,1,3,ENDED
30/12/2022 19:45,West Ham,Lio,OGC Nice,JohnyBeGood,3,2,ENDED
30/12/2022 19:45,Villarreal,tommy,Fiorentina,Gorilla,3,1,ENDED
30/12/2022 19:30,Villarreal,tommy,Trabzonspor,Votepeace,3,0,ENDED
30/12/2022 19:30,OGC Nice,JohnyBeGood,Fiorentina,Gorilla,2,1,ENDED
30/12/2022 19:15,Villarreal,tommy,West Ham,Lio,1,1,ENDED
30/12/2022 19:15,Trabzonspor,Votepeace,Fiorentina,Gorilla,3,4,ENDED
