Fecha,Equipo Local,Jugador Local,Equipo Vista,Jugador Visita,Resultado Local,Resultado Visita,Estado
26/12/2022 23:45,AC Milan,billiot,Benfica Lisbon,Spex,1,1,ENDED
26/12/2022 23:45,Inter Milan,val,Club Brugge,Rafa,1,1,ENDED
26/12/2022 23:30,Eintracht Frankfurt,aibothard,Club Brugge,Rafa,2,3,ENDED
26/12/2022 23:30,Inter Milan,val,AC Milan,billiot,1,1,ENDED
26/12/2022 23:15,Benfica Lisbon,Spex,Club Brugge,Rafa,1,1,ENDED
26/12/2022 23:15,Inter Milan,val,Eintracht Frankfurt,aibothard,0,3,ENDED
26/12/2022 23:00,Club Brugge,Rafa,AC Milan,billiot,1,0,ENDED
26/12/2022 23:00,Benfica Lisbon,Spex,Eintracht Frankfurt,aibothard,2,0,ENDED
26/12/2022 22:30,Trabzonspor,Cliff,OGC Nice,Danny,2,3,ENDED
26/12/2022 22:30,West Ham,Nazario,Fiorentina,Nio,1,1,ENDED
26/12/2022 22:15,West Ham,Nazario,OGC Nice,Danny,2,3,ENDED
26/12/2022 22:15,Villarreal,Mad,Fiorentina,Nio,4,2,ENDED
26/12/2022 22:00,Villarreal,Mad,Trabzonspor,Cliff,3,1,ENDED
26/12/2022 22:00,OGC Nice,Danny,Fiorentina,Nio,0,0,ENDED
26/12/2022 21:45,Villarreal,Mad,West Ham,Nazario,2,3,ENDED
26/12/2022 21:45,Trabzonspor,Cliff,Fiorentina,Nio,1,1,ENDED
26/12/2022 21:30,OGC Nice,Danny,Villarreal,Mad,4,1,ENDED
26/12/2022 21:30,Trabzonspor,Cliff,West Ham,Nazario,1,1,ENDED
26/12/2022 21:15,OGC Nice,Danny,Trabzonspor,Cliff,1,2,ENDED
26/12/2022 21:15,Fiorentina,Nio,West Ham,Nazario,1,0,ENDED
26/12/2022 21:00,OGC Nice,Danny,West Ham,Nazario,1,2,ENDED
26/12/2022 21:00,Fiorentina,Nio,Villarreal,Mad,4,3,ENDED
26/12/2022 20:45,Trabzonspor,Cliff,Villarreal,Mad,3,1,ENDED
26/12/2022 20:45,Fiorentina,Nio,OGC Nice,Danny,1,2,ENDED
26/12/2022 20:30,West Ham,Nazario,Villarreal,Mad,1,5,ENDED
26/12/2022 20:30,Fiorentina,Nio,Trabzonspor,Cliff,2,2,ENDED
26/12/2022 20:15,Villarreal,Mad,OGC Nice,Danny,0,4,ENDED
26/12/2022 20:15,West Ham,Nazario,Trabzonspor,Cliff,3,2,ENDED
26/12/2022 20:00,Athletic Bilbao,Cliff,Atletico Madrid,Danny,3,1,ENDED
26/12/2022 20:00,Real Madrid,Nazario,Real Sociedad,Nio,4,3,ENDED
26/12/2022 19:45,Real Madrid,Nazario,Atletico Madrid,Danny,2,0,ENDED
26/12/2022 19:45,FC Barcelona,Mad,Real Sociedad,Nio,2,3,ENDED
26/12/2022 19:30,FC Barcelona,Mad,Athletic Bilbao,Cliff,2,1,ENDED
26/12/2022 19:30,Atletico Madrid,Danny,Real Sociedad,Nio,3,1,ENDED
