Fecha,Equipo Local,Jugador Local,Equipo Vista,Jugador Visita,Resultado Local,Resultado Visita,Estado
12/03/2023 23:45,Liverpool,Votepeace,PSG,Nio,2,3,ENDED
12/03/2023 23:45,Bayern München,Cliff,Manchester City,billiot,1,2,ENDED
12/03/2023 23:30,Real Madrid,Krouks,Manchester City,billiot,3,5,ENDED
12/03/2023 23:30,Bayern München,Cliff,Liverpool,Votepeace,2,1,ENDED
12/03/2023 23:15,PSG,Nio,Manchester City,billiot,3,5,ENDED
12/03/2023 23:15,Bayern München,Cliff,Real Madrid,Krouks,3,4,ENDED
12/03/2023 23:00,Manchester City,billiot,Liverpool,Votepeace,3,4,ENDED
12/03/2023 23:00,PSG,Nio,Real Madrid,Krouks,1,3,ENDED
12/03/2023 22:30,OGC Nice,Gorilla,West Ham,General,7,5,ENDED
12/03/2023 22:30,Villarreal,Nero,Sivasspor,Lio,8,3,ENDED
12/03/2023 22:15,Villarreal,Nero,West Ham,General,1,0,ENDED
12/03/2023 22:15,Fiorentina,JohnyBeGood,Sivasspor,Lio,3,2,ENDED
12/03/2023 22:00,Fiorentina,JohnyBeGood,OGC Nice,Gorilla,3,1,ENDED
12/03/2023 22:00,West Ham,General,Sivasspor,Lio,0,4,ENDED
12/03/2023 21:45,Fiorentina,JohnyBeGood,Villarreal,Nero,2,3,ENDED
12/03/2023 21:45,OGC Nice,Gorilla,Sivasspor,Lio,0,4,ENDED
12/03/2023 21:30,West Ham,General,Fiorentina,JohnyBeGood,1,4,ENDED
12/03/2023 21:30,OGC Nice,Gorilla,Villarreal,Nero,3,5,ENDED
12/03/2023 21:15,West Ham,General,OGC Nice,Gorilla,1,2,ENDED
12/03/2023 21:15,Sivasspor,Lio,Villarreal,Nero,4,6,ENDED
12/03/2023 21:00,West Ham,General,Villarreal,Nero,1,2,ENDED
12/03/2023 21:00,Sivasspor,Lio,Fiorentina,JohnyBeGood,5,4,ENDED
12/03/2023 20:45,OGC Nice,Gorilla,Fiorentina,JohnyBeGood,5,5,ENDED
12/03/2023 20:45,Sivasspor,Lio,West Ham,General,1,0,ENDED
12/03/2023 20:30,Villarreal,Nero,Fiorentina,JohnyBeGood,2,4,ENDED
12/03/2023 20:30,Sivasspor,Lio,OGC Nice,Gorilla,2,3,ENDED
12/03/2023 20:15,Fiorentina,JohnyBeGood,West Ham,General,4,5,ENDED
12/03/2023 20:15,Villarreal,Nero,OGC Nice,Gorilla,2,3,ENDED
12/03/2023 20:00,Besiktas,Gorilla,Istanbul Basaksehir,General,3,3,ENDED
12/03/2023 20:00,Fenerbahce Istanbul,Nero,Trabzonspor,Lio,2,5,ENDED
12/03/2023 19:45,Fenerbahce Istanbul,Nero,Istanbul Basaksehir,General,6,2,ENDED
12/03/2023 19:45,Galatasaray,JohnyBeGood,Trabzonspor,Lio,1,6,ENDED
12/03/2023 19:30,Galatasaray,JohnyBeGood,Besiktas,Gorilla,2,4,ENDED
12/03/2023 19:30,Istanbul Basaksehir,General,Trabzonspor,Lio,0,2,ENDED
12/03/2023 19:15,Galatasaray,JohnyBeGood,Fenerbahce Istanbul,Nero,5,4,ENDED
12/03/2023 19:15,Besiktas,Gorilla,Trabzonspor,Lio,1,3,ENDED
12/03/2023 19:00,Istanbul Basaksehir,General,Galatasaray,JohnyBeGood,5,2,ENDED
12/03/2023 19:00,Besiktas,Gorilla,Fenerbahce Istanbul,Nero,4,4,ENDED
12/03/2023 18:30,Istanbul Basaksehir,General,Besiktas,Gorilla,3,4,ENDED
12/03/2023 18:30,Trabzonspor,Lio,Fenerbahce Istanbul,Nero,1,1,ENDED
12/03/2023 18:15,Istanbul Basaksehir,General,Fenerbahce Istanbul,Nero,5,4,ENDED
12/03/2023 18:15,Trabzonspor,Lio,Galatasaray,JohnyBeGood,3,3,ENDED
12/03/2023 18:00,Besiktas,Gorilla,Galatasaray,JohnyBeGood,4,2,ENDED
12/03/2023 18:00,Trabzonspor,Lio,Istanbul Basaksehir,General,2,1,ENDED
12/03/2023 17:45,Fenerbahce Istanbul,Nero,Galatasaray,JohnyBeGood,4,1,ENDED
12/03/2023 17:45,Trabzonspor,Lio,Besiktas,Gorilla,3,2,ENDED
12/03/2023 17:30,Galatasaray,JohnyBeGood,Istanbul Basaksehir,General,2,7,ENDED
12/03/2023 17:30,Fenerbahce Istanbul,Nero,Besiktas,Gorilla,5,1,ENDED
12/03/2023 17:15,Lazio,Gorilla,Inter Milan,General,3,5,ENDED
12/03/2023 17:15,SSC Napoli,Nero,AC Milan,Lio,2,4,ENDED
12/03/2023 17:00,SSC Napoli,Nero,Inter Milan,General,8,4,ENDED
12/03/2023 17:00,Roma,JohnyBeGood,AC Milan,Lio,4,8,ENDED
12/03/2023 16:45,Roma,JohnyBeGood,Lazio,Gorilla,5,4,ENDED
12/03/2023 16:45,Inter Milan,General,AC Milan,Lio,5,4,ENDED
12/03/2023 16:30,Roma,JohnyBeGood,SSC Napoli,Nero,2,3,ENDED
12/03/2023 16:30,Lazio,Gorilla,AC Milan,Lio,3,3,ENDED
12/03/2023 16:15,Inter Milan,General,Roma,JohnyBeGood,5,2,ENDED
12/03/2023 16:15,Lazio,Gorilla,SSC Napoli,Nero,5,5,ENDED
12/03/2023 16:00,Inter Milan,General,Lazio,Gorilla,1,1,ENDED
12/03/2023 16:00,AC Milan,Lio,SSC Napoli,Nero,5,4,ENDED
12/03/2023 15:45,Inter Milan,General,SSC Napoli,Nero,4,2,ENDED
12/03/2023 15:45,AC Milan,Lio,Roma,JohnyBeGood,2,3,ENDED
12/03/2023 15:30,Lazio,Gorilla,Roma,JohnyBeGood,3,5,ENDED
12/03/2023 15:30,AC Milan,Lio,Inter Milan,General,6,2,ENDED
