Fecha,Equipo Local,Jugador Local,Equipo Vista,Jugador Visita,Resultado Local,Resultado Visita,Estado
25/11/2022 23:45,Juventus Turin,Cliff,Real Madrid,Ray,1,2,ENDED
25/11/2022 23:45,Manchester City,Nazario,PSG,Nio,6,6,ENDED
25/11/2022 23:30,Juventus Turin,Cliff,PSG,Nio,4,1,ENDED
25/11/2022 23:30,Manchester City,Nazario,Bayern München,Moic,3,1,ENDED
25/11/2022 23:15,Real Madrid,Ray,Bayern München,Moic,0,3,ENDED
25/11/2022 23:15,Manchester City,Nazario,Juventus Turin,Cliff,1,1,ENDED
25/11/2022 23:00,PSG,Nio,Bayern München,Moic,3,2,ENDED
25/11/2022 23:00,Manchester City,Nazario,Real Madrid,Ray,2,2,ENDED
25/11/2022 22:45,Bayern München,Moic,Juventus Turin,Cliff,3,1,ENDED
25/11/2022 22:45,PSG,Nio,Real Madrid,Ray,1,3,ENDED
25/11/2022 22:15,Atletico Madrid,Brand,Athletic Bilbao,billiot,2,2,ENDED
25/11/2022 22:15,Villarreal,JohnyBeGood,FC Barcelona,Carnage,1,3,ENDED
25/11/2022 22:00,Villarreal,JohnyBeGood,Athletic Bilbao,billiot,0,1,ENDED
25/11/2022 22:00,Real Madrid,Danny,FC Barcelona,Carnage,1,2,ENDED
25/11/2022 21:45,Real Madrid,Danny,Atletico Madrid,Brand,3,0,ENDED
25/11/2022 21:45,Athletic Bilbao,billiot,FC Barcelona,Carnage,2,3,ENDED
25/11/2022 21:30,Real Madrid,Danny,Villarreal,JohnyBeGood,3,2,ENDED
25/11/2022 21:30,Atletico Madrid,Brand,FC Barcelona,Carnage,3,3,ENDED
25/11/2022 21:15,Athletic Bilbao,billiot,Real Madrid,Danny,1,1,ENDED
25/11/2022 21:15,Atletico Madrid,Brand,Villarreal,JohnyBeGood,3,3,ENDED
25/11/2022 21:00,Athletic Bilbao,billiot,Atletico Madrid,Brand,4,3,ENDED
25/11/2022 21:00,FC Barcelona,Carnage,Villarreal,JohnyBeGood,3,0,ENDED
25/11/2022 20:45,Athletic Bilbao,billiot,Villarreal,JohnyBeGood,4,4,ENDED
25/11/2022 20:45,FC Barcelona,Carnage,Real Madrid,Danny,2,1,ENDED
25/11/2022 20:30,Atletico Madrid,Brand,Real Madrid,Danny,3,3,ENDED
25/11/2022 20:30,FC Barcelona,Carnage,Athletic Bilbao,billiot,2,3,ENDED
25/11/2022 20:15,Villarreal,JohnyBeGood,Real Madrid,Danny,3,1,ENDED
25/11/2022 20:15,FC Barcelona,Carnage,Atletico Madrid,Brand,3,4,ENDED
25/11/2022 20:00,Real Madrid,Danny,Athletic Bilbao,billiot,2,2,ENDED
25/11/2022 20:00,Villarreal,JohnyBeGood,Atletico Madrid,Brand,5,5,ENDED
25/11/2022 19:45,S.C Freiburg,Brand,Feyenord Rotterdam,billiot,3,3,ENDED
25/11/2022 19:45,Arsenal,JohnyBeGood,AS Monaco FC,Carnage,2,1,ENDED
25/11/2022 19:30,Arsenal,JohnyBeGood,Feyenord Rotterdam,billiot,2,1,ENDED
25/11/2022 19:30,Lazio,Danny,AS Monaco FC,Carnage,4,3,ENDED
25/11/2022 19:15,Lazio,Danny,S.C Freiburg,Brand,1,3,ENDED
25/11/2022 19:15,Feyenord Rotterdam,billiot,AS Monaco FC,Carnage,1,3,ENDED
25/11/2022 19:00,Lazio,Danny,Arsenal,JohnyBeGood,0,2,ENDED
25/11/2022 19:00,S.C Freiburg,Brand,AS Monaco FC,Carnage,1,1,ENDED
25/11/2022 18:45,Feyenord Rotterdam,billiot,Lazio,Danny,2,3,ENDED
25/11/2022 18:45,S.C Freiburg,Brand,Arsenal,JohnyBeGood,1,0,ENDED
25/11/2022 18:30,Feyenord Rotterdam,billiot,S.C Freiburg,Brand,3,2,ENDED
25/11/2022 18:30,AS Monaco FC,Carnage,Arsenal,JohnyBeGood,3,0,ENDED
25/11/2022 18:15,Feyenord Rotterdam,billiot,Arsenal,JohnyBeGood,3,1,ENDED
25/11/2022 18:15,AS Monaco FC,Carnage,Lazio,Danny,5,3,ENDED
25/11/2022 18:00,S.C Freiburg,Brand,Lazio,Danny,6,2,ENDED
25/11/2022 18:00,AS Monaco FC,Carnage,Feyenord Rotterdam,billiot,1,1,ENDED
25/11/2022 17:45,Arsenal,JohnyBeGood,Lazio,Danny,3,1,ENDED
25/11/2022 17:45,AS Monaco FC,Carnage,S.C Freiburg,Brand,3,1,ENDED
25/11/2022 17:30,Lazio,Danny,Feyenord Rotterdam,billiot,5,6,ENDED
25/11/2022 17:30,Arsenal,JohnyBeGood,S.C Freiburg,Brand,2,2,ENDED
25/11/2022 17:15,Real Madrid,Brand,Juventus Turin,billiot,2,1,ENDED
25/11/2022 17:15,PSG,JohnyBeGood,Manchester City,Carnage,1,3,ENDED
25/11/2022 17:00,PSG,JohnyBeGood,Juventus Turin,billiot,3,2,ENDED
25/11/2022 17:00,Bayern München,Danny,Manchester City,Carnage,3,4,ENDED
25/11/2022 16:45,Bayern München,Danny,Real Madrid,Brand,3,6,ENDED
25/11/2022 16:45,Juventus Turin,billiot,Manchester City,Carnage,0,3,ENDED
25/11/2022 16:30,Bayern München,Danny,PSG,JohnyBeGood,4,2,ENDED
25/11/2022 16:30,Real Madrid,Brand,Manchester City,Carnage,1,2,ENDED
25/11/2022 16:15,Juventus Turin,billiot,Bayern München,Danny,2,3,ENDED
25/11/2022 16:15,Real Madrid,Brand,PSG,JohnyBeGood,4,2,ENDED
25/11/2022 16:00,Juventus Turin,billiot,Real Madrid,Brand,4,3,ENDED
25/11/2022 16:00,Manchester City,Carnage,PSG,JohnyBeGood,1,1,ENDED
25/11/2022 15:45,Juventus Turin,billiot,PSG,JohnyBeGood,4,3,ENDED
25/11/2022 15:45,Manchester City,Carnage,Bayern München,Danny,0,3,ENDED
25/11/2022 15:30,Real Madrid,Brand,Bayern München,Danny,1,3,ENDED
25/11/2022 15:30,Manchester City,Carnage,Juventus Turin,billiot,1,2,ENDED
25/11/2022 15:15,PSG,JohnyBeGood,Bayern München,Danny,2,3,ENDED
25/11/2022 15:15,Manchester City,Carnage,Real Madrid,Brand,2,4,ENDED
25/11/2022 15:00,Bayern München,Danny,Juventus Turin,billiot,3,3,ENDED
25/11/2022 15:00,PSG,JohnyBeGood,Real Madrid,Brand,1,3,ENDED
25/11/2022 14:30,Juventus Turin,Pipis,Roma,Votepeace,1,3,ENDED
25/11/2022 14:30,SSC Napoli,Gorilla,Inter Milan,aibothard,0,3,ENDED
25/11/2022 14:15,SSC Napoli,Gorilla,Roma,Votepeace,2,2,ENDED
25/11/2022 14:15,AC Milan,General,Inter Milan,aibothard,1,2,ENDED
