Fecha,Equipo Local,Jugador Local,Equipo Vista,Jugador Visita,Resultado Local,Resultado Visita,Estado
24/05/2023 23:45,Bayern München,Ragnar,AC Milan,Mad,3,2,ENDED
24/05/2023 23:45,Manchester City,Cantona,Inter Milan,Cliff,4,0,ENDED
24/05/2023 23:30,Bayern München,Ragnar,Real Madrid,Nio,3,4,ENDED
24/05/2023 23:30,AC Milan,Mad,Inter Milan,Cliff,3,2,ENDED
24/05/2023 23:15,Manchester City,Cantona,Bayern München,Ragnar,1,2,ENDED
24/05/2023 23:15,AC Milan,Mad,Real Madrid,Nio,3,3,ENDED
24/05/2023 23:00,Manchester City,Cantona,AC Milan,Mad,3,5,ENDED
24/05/2023 23:00,Inter Milan,Cliff,Real Madrid,Nio,3,5,ENDED
24/05/2023 22:45,Manchester City,Cantona,Real Madrid,Nio,1,4,ENDED
24/05/2023 22:45,Inter Milan,Cliff,Bayern München,Ragnar,2,3,ENDED
24/05/2023 22:30,AC Milan,Mad,Bayern München,Ragnar,2,4,ENDED
24/05/2023 22:30,Inter Milan,Cliff,Manchester City,Cantona,0,5,ENDED
24/05/2023 22:15,Real Madrid,Nio,Bayern München,Ragnar,0,0,ENDED
24/05/2023 22:15,Inter Milan,Cliff,AC Milan,Mad,2,3,ENDED
24/05/2023 22:00,Bayern München,Ragnar,Manchester City,Cantona,4,0,ENDED
24/05/2023 22:00,Real Madrid,Nio,AC Milan,Mad,3,2,ENDED
24/05/2023 21:30,AC Milan,Krouks,Manchester City,Votepeace,4,2,ENDED
24/05/2023 21:30,Real Madrid,aibothard,Inter Milan,Spencer,5,2,ENDED
24/05/2023 21:15,Real Madrid,aibothard,Manchester City,Votepeace,5,4,ENDED
24/05/2023 21:15,Bayern München,Pipis,Inter Milan,Spencer,4,2,ENDED
24/05/2023 21:00,Bayern München,Pipis,AC Milan,Krouks,6,5,ENDED
24/05/2023 21:00,Manchester City,Votepeace,Inter Milan,Spencer,3,2,ENDED
