Fecha,Equipo Local,Jugador Local,Equipo Vista,Jugador Visita,Resultado Local,Resultado Visita,Estado
28/03/2023 23:45,Tottenham,Krouks,Arsenal,Nio,4,1,ENDED
28/03/2023 23:45,Manchester City,Cliff,Manchester United,Pipis,0,3,ENDED
28/03/2023 23:30,Tottenham,Krouks,Newcastle Utd,Votepeace,8,3,ENDED
28/03/2023 23:30,Arsenal,Nio,Manchester United,Pipis,4,4,ENDED
28/03/2023 23:15,Manchester City,Cliff,Tottenham,Krouks,0,2,ENDED
28/03/2023 23:15,Arsenal,Nio,Newcastle Utd,Votepeace,5,1,ENDED
28/03/2023 23:00,Manchester City,Cliff,Arsenal,Nio,3,5,ENDED
28/03/2023 23:00,Manchester United,Pipis,Newcastle Utd,Votepeace,6,6,ENDED
28/03/2023 22:45,Manchester City,Cliff,Newcastle Utd,Votepeace,2,3,ENDED
28/03/2023 22:45,Manchester United,Pipis,Tottenham,Krouks,4,3,ENDED
28/03/2023 22:30,Arsenal,Nio,Tottenham,Krouks,2,2,ENDED
28/03/2023 22:30,Manchester United,Pipis,Manchester City,Cliff,2,0,ENDED
28/03/2023 22:15,Newcastle Utd,Votepeace,Tottenham,Krouks,1,1,ENDED
28/03/2023 22:15,Manchester United,Pipis,Arsenal,Nio,6,1,ENDED
28/03/2023 22:00,Tottenham,Krouks,Manchester City,Cliff,5,5,ENDED
28/03/2023 22:00,Newcastle Utd,Votepeace,Arsenal,Nio,2,3,ENDED
28/03/2023 21:30,OGC Nice,Nero,West Ham,Tyson,4,2,ENDED
28/03/2023 21:30,Villarreal,General,Sivasspor,aibothard,0,2,ENDED
28/03/2023 21:15,Villarreal,General,West Ham,Tyson,4,2,ENDED
28/03/2023 21:15,Fiorentina,Gorilla,Sivasspor,aibothard,5,1,ENDED
28/03/2023 21:00,Fiorentina,Gorilla,OGC Nice,Nero,5,3,ENDED
28/03/2023 21:00,West Ham,Tyson,Sivasspor,aibothard,6,4,ENDED
28/03/2023 20:45,Fiorentina,Gorilla,Villarreal,General,1,0,ENDED
28/03/2023 20:45,OGC Nice,Nero,Sivasspor,aibothard,2,1,ENDED
28/03/2023 20:30,West Ham,Tyson,Fiorentina,Gorilla,0,2,ENDED
28/03/2023 20:30,OGC Nice,Nero,Villarreal,General,4,4,ENDED
28/03/2023 20:15,West Ham,Tyson,OGC Nice,Nero,4,7,ENDED
28/03/2023 20:15,Sivasspor,aibothard,Villarreal,General,0,4,ENDED
28/03/2023 20:00,West Ham,Tyson,Villarreal,General,3,2,ENDED
28/03/2023 19:45,OGC Nice,Nero,Fiorentina,Gorilla,6,5,ENDED
28/03/2023 19:45,Sivasspor,aibothard,West Ham,Tyson,2,3,ENDED
28/03/2023 19:30,Villarreal,General,Fiorentina,Gorilla,4,1,ENDED
28/03/2023 19:30,Sivasspor,aibothard,OGC Nice,Nero,2,3,ENDED
28/03/2023 19:15,Fiorentina,Gorilla,West Ham,Tyson,3,1,ENDED
