Fecha,Equipo Local,Jugador Local,Equipo Vista,Jugador Visita,Resultado Local,Resultado Visita,Estado
11/04/2023 23:45,Tottenham,Mars,Arsenal,Rocky,2,2,ENDED
11/04/2023 23:45,Manchester City,Cantona,Manchester United,Nazario,0,5,ENDED
11/04/2023 23:30,Tottenham,Mars,Newcastle Utd,Nasmi,5,1,ENDED
11/04/2023 23:30,Arsenal,Rocky,Manchester United,Nazario,2,5,ENDED
11/04/2023 23:15,Manchester City,Cantona,Tottenham,Mars,3,1,ENDED
11/04/2023 23:15,Arsenal,Rocky,Newcastle Utd,Nasmi,2,3,ENDED
11/04/2023 23:00,Manchester City,Cantona,Arsenal,Rocky,6,0,ENDED
11/04/2023 23:00,Manchester United,Nazario,Newcastle Utd,Nasmi,4,1,ENDED
11/04/2023 22:45,Manchester City,Cantona,Newcastle Utd,Nasmi,2,1,ENDED
11/04/2023 22:45,Manchester United,Nazario,Tottenham,Mars,3,1,ENDED
11/04/2023 22:30,Arsenal,Rocky,Tottenham,Mars,0,2,ENDED
11/04/2023 22:30,Manchester United,Nazario,Manchester City,Cantona,3,1,ENDED
11/04/2023 22:15,Newcastle Utd,Nasmi,Tottenham,Mars,3,2,ENDED
11/04/2023 22:15,Manchester United,Nazario,Arsenal,Rocky,5,1,ENDED
11/04/2023 22:00,Tottenham,Mars,Manchester City,Cantona,3,3,ENDED
11/04/2023 22:00,Newcastle Utd,Nasmi,Arsenal,Rocky,4,0,ENDED
11/04/2023 21:30,FC Barcelona,Danny,Real Sociedad,Spencer,4,1,ENDED
11/04/2023 21:30,Real Betis,Nio,Real Madrid,billiot,2,6,ENDED
11/04/2023 21:15,Real Betis,Nio,Real Sociedad,Spencer,0,1,ENDED
11/04/2023 21:15,Atletico Madrid,Votepeace,Real Madrid,billiot,1,2,ENDED
11/04/2023 21:00,Atletico Madrid,Votepeace,FC Barcelona,Danny,5,2,ENDED
11/04/2023 21:00,Real Sociedad,Spencer,Real Madrid,billiot,4,3,ENDED
11/04/2023 20:45,Atletico Madrid,Votepeace,Real Betis,Nio,3,6,ENDED
11/04/2023 20:45,FC Barcelona,Danny,Real Madrid,billiot,4,2,ENDED
11/04/2023 20:30,Real Sociedad,Spencer,Atletico Madrid,Votepeace,4,3,ENDED
11/04/2023 20:30,FC Barcelona,Danny,Real Betis,Nio,5,1,ENDED
11/04/2023 20:15,Real Sociedad,Spencer,FC Barcelona,Danny,2,4,ENDED
11/04/2023 20:15,Real Madrid,billiot,Real Betis,Nio,4,1,ENDED
11/04/2023 20:00,Real Sociedad,Spencer,Real Betis,Nio,4,4,ENDED
11/04/2023 20:00,Real Madrid,billiot,Atletico Madrid,Votepeace,3,3,ENDED
11/04/2023 19:45,FC Barcelona,Danny,Atletico Madrid,Votepeace,4,1,ENDED
11/04/2023 19:45,Real Madrid,billiot,Real Sociedad,Spencer,2,3,ENDED
11/04/2023 19:30,Real Betis,Nio,Atletico Madrid,Votepeace,4,5,ENDED
11/04/2023 19:30,Real Madrid,billiot,FC Barcelona,Danny,2,5,ENDED
11/04/2023 19:15,Atletico Madrid,Votepeace,Real Sociedad,Spencer,1,4,ENDED
11/04/2023 19:15,Real Betis,Nio,FC Barcelona,Danny,1,2,ENDED
11/04/2023 19:00,Basel,Danny,Kaa Gent,Spencer,2,5,ENDED
11/04/2023 19:00,OGC Nice,Nio,Fiorentina,billiot,3,2,ENDED
11/04/2023 18:45,OGC Nice,Nio,Kaa Gent,Spencer,2,1,ENDED
11/04/2023 18:45,West Ham,Votepeace,Fiorentina,billiot,3,2,ENDED
11/04/2023 18:30,West Ham,Votepeace,Basel,Danny,6,3,ENDED
11/04/2023 18:30,Kaa Gent,Spencer,Fiorentina,billiot,1,3,ENDED
11/04/2023 18:15,West Ham,Votepeace,OGC Nice,Nio,4,2,ENDED
11/04/2023 18:15,Basel,Danny,Fiorentina,billiot,2,2,ENDED
11/04/2023 18:00,Kaa Gent,Spencer,West Ham,Votepeace,3,1,ENDED
11/04/2023 18:00,Basel,Danny,OGC Nice,Nio,3,4,ENDED
11/04/2023 17:30,Kaa Gent,Spencer,Basel,Danny,4,3,ENDED
11/04/2023 17:30,Fiorentina,billiot,OGC Nice,Nio,3,2,ENDED
11/04/2023 17:15,Kaa Gent,Spencer,OGC Nice,Nio,2,2,ENDED
11/04/2023 17:15,Fiorentina,billiot,West Ham,Votepeace,2,2,ENDED
11/04/2023 17:00,Basel,Danny,West Ham,Votepeace,2,4,ENDED
11/04/2023 17:00,Fiorentina,billiot,Kaa Gent,Spencer,1,2,ENDED
11/04/2023 16:45,OGC Nice,Nio,West Ham,Votepeace,2,4,ENDED
11/04/2023 16:45,Fiorentina,billiot,Basel,Danny,6,3,ENDED
11/04/2023 16:30,West Ham,Votepeace,Kaa Gent,Spencer,2,1,ENDED
11/04/2023 16:30,OGC Nice,Nio,Basel,Danny,2,1,ENDED
11/04/2023 16:15,Leipzig,Danny,Borussia Dortmund,Spencer,2,3,ENDED
11/04/2023 16:15,Union Berlin,Nio,S.C Freiburg,billiot,2,1,ENDED
11/04/2023 16:00,Union Berlin,Nio,Borussia Dortmund,Spencer,3,2,ENDED
11/04/2023 16:00,Bayern München,Votepeace,S.C Freiburg,billiot,2,3,ENDED
11/04/2023 15:45,Bayern München,Votepeace,Leipzig,Danny,2,4,ENDED
11/04/2023 15:45,Borussia Dortmund,Spencer,S.C Freiburg,billiot,2,3,ENDED
11/04/2023 15:30,Bayern München,Votepeace,Union Berlin,Nio,4,2,ENDED
11/04/2023 15:30,Leipzig,Danny,S.C Freiburg,billiot,4,5,ENDED
11/04/2023 15:15,Borussia Dortmund,Spencer,Bayern München,Votepeace,3,4,ENDED
11/04/2023 15:15,Leipzig,Danny,Union Berlin,Nio,4,1,ENDED
11/04/2023 15:00,Borussia Dortmund,Spencer,Leipzig,Danny,6,3,ENDED
11/04/2023 15:00,S.C Freiburg,billiot,Union Berlin,Nio,1,3,ENDED
11/04/2023 14:45,Borussia Dortmund,Spencer,Union Berlin,Nio,2,3,ENDED
11/04/2023 14:45,S.C Freiburg,billiot,Bayern München,Votepeace,5,2,ENDED
11/04/2023 14:30,Leipzig,Danny,Bayern München,Votepeace,1,5,ENDED
11/04/2023 14:30,S.C Freiburg,billiot,Borussia Dortmund,Spencer,4,1,ENDED
11/04/2023 14:15,Union Berlin,Nio,Bayern München,Votepeace,4,1,ENDED
11/04/2023 14:15,S.C Freiburg,billiot,Leipzig,Danny,2,2,ENDED
11/04/2023 14:00,Bayern München,Votepeace,Borussia Dortmund,Spencer,3,2,ENDED
11/04/2023 14:00,Union Berlin,Nio,Leipzig,Danny,5,2,ENDED
11/04/2023 13:30,Lazio,tommy,Inter Milan,Lio,2,3,ENDED
11/04/2023 13:30,SSC Napoli,Spex,AC Milan,Nero,3,4,ENDED
11/04/2023 13:15,SSC Napoli,Spex,Inter Milan,Lio,5,6,ENDED
11/04/2023 13:15,Roma,Rafa,AC Milan,Nero,2,2,ENDED
11/04/2023 13:00,Roma,Rafa,Lazio,tommy,6,0,ENDED
