Fecha,Equipo Local,Jugador Local,Equipo Vista,Jugador Visita,Resultado Local,Resultado Visita,Estado
30/04/2023 23:45,Tottenham,Danny,Arsenal,Spencer,6,4,ENDED
30/04/2023 23:45,Manchester City,Nio,Manchester United,Mad,0,1,ENDED
30/04/2023 23:30,Tottenham,Danny,Newcastle Utd,Votepeace,2,4,ENDED
30/04/2023 23:30,Arsenal,Spencer,Manchester United,Mad,2,2,ENDED
30/04/2023 23:15,Manchester City,Nio,Tottenham,Danny,1,4,ENDED
30/04/2023 23:15,Arsenal,Spencer,Newcastle Utd,Votepeace,4,1,ENDED
30/04/2023 23:00,Manchester City,Nio,Arsenal,Spencer,3,2,ENDED
30/04/2023 23:00,Manchester United,Mad,Newcastle Utd,Votepeace,3,3,ENDED
30/04/2023 22:45,Manchester City,Nio,Newcastle Utd,Votepeace,5,2,ENDED
30/04/2023 22:45,Manchester United,Mad,Tottenham,Danny,6,2,ENDED
30/04/2023 22:30,Arsenal,Spencer,Tottenham,Danny,1,1,ENDED
30/04/2023 22:30,Manchester United,Mad,Manchester City,Nio,2,5,ENDED
30/04/2023 22:15,Newcastle Utd,Votepeace,Tottenham,Danny,0,1,ENDED
30/04/2023 22:15,Manchester United,Mad,Arsenal,Spencer,2,5,ENDED
30/04/2023 22:00,Tottenham,Danny,Manchester City,Nio,1,3,ENDED
30/04/2023 22:00,Newcastle Utd,Votepeace,Arsenal,Spencer,6,5,ENDED
30/04/2023 21:30,Besiktas,Gorilla,Istanbul Basaksehir,aibothard,1,5,ENDED
30/04/2023 21:30,Fenerbahce Istanbul,General,Trabzonspor,Tyson,3,0,ENDED
30/04/2023 21:15,Fenerbahce Istanbul,General,Istanbul Basaksehir,aibothard,3,1,ENDED
30/04/2023 21:15,Galatasaray,Krouks,Trabzonspor,Tyson,5,6,ENDED
30/04/2023 21:00,Galatasaray,Krouks,Besiktas,Gorilla,3,5,ENDED
30/04/2023 21:00,Istanbul Basaksehir,aibothard,Trabzonspor,Tyson,2,4,ENDED
30/04/2023 20:45,Galatasaray,Krouks,Fenerbahce Istanbul,General,6,5,ENDED
30/04/2023 20:45,Besiktas,Gorilla,Trabzonspor,Tyson,2,1,ENDED
30/04/2023 20:30,Istanbul Basaksehir,aibothard,Galatasaray,Krouks,2,3,ENDED
30/04/2023 20:30,Besiktas,Gorilla,Fenerbahce Istanbul,General,3,1,ENDED
30/04/2023 20:15,Istanbul Basaksehir,aibothard,Besiktas,Gorilla,4,4,ENDED
30/04/2023 20:15,Trabzonspor,Tyson,Fenerbahce Istanbul,General,4,3,ENDED
30/04/2023 20:00,Istanbul Basaksehir,aibothard,Fenerbahce Istanbul,General,2,4,ENDED
30/04/2023 20:00,Trabzonspor,Tyson,Galatasaray,Krouks,3,2,ENDED
