Fecha,Equipo Local,Jugador Local,Equipo Vista,Jugador Visita,Resultado Local,Resultado Visita,Estado
14/02/2023 23:45,Liverpool,Nio,PSG,Nazario,3,1,ENDED
14/02/2023 23:45,Bayern München,Mars,Manchester City,Nasmi,3,1,ENDED
14/02/2023 23:30,Real Madrid,Ray,Manchester City,Nasmi,3,3,ENDED
14/02/2023 23:30,Bayern München,Mars,Liverpool,Nio,2,2,ENDED
14/02/2023 23:15,PSG,Nazario,Manchester City,Nasmi,6,5,ENDED
14/02/2023 23:15,Bayern München,Mars,Real Madrid,Ray,1,2,ENDED
14/02/2023 23:00,Manchester City,Nasmi,Liverpool,Nio,1,4,ENDED
14/02/2023 23:00,PSG,Nazario,Real Madrid,Ray,4,3,ENDED
14/02/2023 22:30,Lazio,Danny,Inter Milan,Mad,1,4,ENDED
14/02/2023 22:30,SSC Napoli,Krouks,AC Milan,Nero,5,5,ENDED
14/02/2023 22:15,SSC Napoli,Krouks,Inter Milan,Mad,4,2,ENDED
14/02/2023 22:15,Roma,Tyson,AC Milan,Nero,2,5,ENDED
14/02/2023 22:00,Roma,Tyson,Lazio,Danny,6,3,ENDED
14/02/2023 22:00,Inter Milan,Mad,AC Milan,Nero,3,8,ENDED
14/02/2023 21:45,Roma,Tyson,SSC Napoli,Krouks,4,3,ENDED
14/02/2023 21:45,Lazio,Danny,AC Milan,Nero,1,5,ENDED
14/02/2023 21:30,Inter Milan,Mad,Roma,Tyson,2,3,ENDED
14/02/2023 21:30,Lazio,Danny,SSC Napoli,Krouks,3,6,ENDED
14/02/2023 21:15,Inter Milan,Mad,Lazio,Danny,4,2,ENDED
14/02/2023 21:15,AC Milan,Nero,SSC Napoli,Krouks,7,3,ENDED
14/02/2023 21:00,Inter Milan,Mad,SSC Napoli,Krouks,8,2,ENDED
14/02/2023 21:00,AC Milan,Nero,Roma,Tyson,6,2,ENDED
14/02/2023 20:45,Lazio,Danny,Roma,Tyson,2,2,ENDED
14/02/2023 20:45,AC Milan,Nero,Inter Milan,Mad,2,2,ENDED
14/02/2023 20:30,SSC Napoli,Krouks,Roma,Tyson,5,3,ENDED
14/02/2023 20:30,AC Milan,Nero,Lazio,Danny,4,1,ENDED
14/02/2023 20:15,Roma,Tyson,Inter Milan,Mad,4,2,ENDED
14/02/2023 20:15,SSC Napoli,Krouks,Lazio,Danny,3,4,ENDED
14/02/2023 20:00,Sporting C.P,Danny,Sevilla,Mad,1,3,ENDED
14/02/2023 20:00,Fenerbahce Istanbul,Krouks,Roma,Nero,4,5,ENDED
14/02/2023 19:45,Fenerbahce Istanbul,Krouks,Sevilla,Mad,2,4,ENDED
14/02/2023 19:45,Arsenal,Tyson,Roma,Nero,0,4,ENDED
14/02/2023 19:30,Arsenal,Tyson,Sporting C.P,Danny,2,3,ENDED
14/02/2023 19:30,Sevilla,Mad,Roma,Nero,5,6,ENDED
14/02/2023 19:15,Arsenal,Tyson,Fenerbahce Istanbul,Krouks,1,4,ENDED
14/02/2023 19:15,Sporting C.P,Danny,Roma,Nero,1,4,ENDED
14/02/2023 19:00,Sevilla,Mad,Arsenal,Tyson,2,1,ENDED
14/02/2023 19:00,Sporting C.P,Danny,Fenerbahce Istanbul,Krouks,1,2,ENDED
14/02/2023 18:30,Sevilla,Mad,Sporting C.P,Danny,2,1,ENDED
14/02/2023 18:30,Roma,Nero,Fenerbahce Istanbul,Krouks,3,3,ENDED
14/02/2023 18:15,Sevilla,Mad,Fenerbahce Istanbul,Krouks,2,1,ENDED
14/02/2023 18:15,Roma,Nero,Arsenal,Tyson,4,4,ENDED
14/02/2023 18:00,Sporting C.P,Danny,Arsenal,Tyson,5,3,ENDED
14/02/2023 18:00,Roma,Nero,Sevilla,Mad,6,1,ENDED
14/02/2023 17:45,Fenerbahce Istanbul,Krouks,Arsenal,Tyson,6,6,ENDED
14/02/2023 17:45,Roma,Nero,Sporting C.P,Danny,3,4,ENDED
14/02/2023 17:30,Arsenal,Tyson,Sevilla,Mad,3,4,ENDED
14/02/2023 17:30,Fenerbahce Istanbul,Krouks,Sporting C.P,Danny,4,3,ENDED
14/02/2023 17:15,Borussia Dortmund,Danny,SSC Napoli,Mad,5,2,ENDED
14/02/2023 17:15,Chelsea,Krouks,Tottenham,Nero,3,3,ENDED
14/02/2023 17:00,Chelsea,Krouks,SSC Napoli,Mad,3,0,ENDED
14/02/2023 17:00,FC Porto,Tyson,Tottenham,Nero,4,3,ENDED
14/02/2023 16:45,FC Porto,Tyson,Borussia Dortmund,Danny,4,4,ENDED
14/02/2023 16:45,SSC Napoli,Mad,Tottenham,Nero,3,5,ENDED
14/02/2023 16:30,FC Porto,Tyson,Chelsea,Krouks,3,4,ENDED
14/02/2023 16:30,Borussia Dortmund,Danny,Tottenham,Nero,2,3,ENDED
14/02/2023 16:15,SSC Napoli,Mad,FC Porto,Tyson,3,3,ENDED
14/02/2023 16:15,Borussia Dortmund,Danny,Chelsea,Krouks,5,4,ENDED
14/02/2023 16:00,SSC Napoli,Mad,Borussia Dortmund,Danny,3,4,ENDED
14/02/2023 16:00,Tottenham,Nero,Chelsea,Krouks,4,7,ENDED
14/02/2023 15:45,SSC Napoli,Mad,Chelsea,Krouks,4,6,ENDED
14/02/2023 15:45,Tottenham,Nero,FC Porto,Tyson,1,5,ENDED
14/02/2023 15:30,Borussia Dortmund,Danny,FC Porto,Tyson,2,3,ENDED
14/02/2023 15:30,Tottenham,Nero,SSC Napoli,Mad,3,0,ENDED
14/02/2023 15:15,Chelsea,Krouks,FC Porto,Tyson,3,3,ENDED
14/02/2023 15:15,Tottenham,Nero,Borussia Dortmund,Danny,3,1,ENDED
14/02/2023 15:00,FC Porto,Tyson,SSC Napoli,Mad,5,2,ENDED
14/02/2023 15:00,Chelsea,Krouks,Borussia Dortmund,Danny,4,2,ENDED
14/02/2023 14:30,Leipzig,JohnyBeGood,Borussia Dortmund,Pipis,3,3,ENDED
14/02/2023 14:30,Eintracht Frankfurt,Votepeace,S.C Freiburg,Brand,1,1,ENDED
14/02/2023 14:15,Eintracht Frankfurt,Votepeace,Borussia Dortmund,Pipis,4,4,ENDED
14/02/2023 14:15,Bayern München,Spex,S.C Freiburg,Brand,4,1,ENDED
14/02/2023 14:00,Bayern München,Spex,Leipzig,JohnyBeGood,2,2,ENDED
14/02/2023 14:00,Borussia Dortmund,Pipis,S.C Freiburg,Brand,2,4,ENDED
14/02/2023 13:45,Bayern München,Spex,Eintracht Frankfurt,Votepeace,5,1,ENDED
14/02/2023 13:45,Leipzig,JohnyBeGood,S.C Freiburg,Brand,5,4,ENDED
14/02/2023 13:30,Borussia Dortmund,Pipis,Bayern München,Spex,3,4,ENDED
14/02/2023 13:30,Leipzig,JohnyBeGood,Eintracht Frankfurt,Votepeace,2,5,ENDED
14/02/2023 13:15,Borussia Dortmund,Pipis,Leipzig,JohnyBeGood,1,3,ENDED
14/02/2023 13:15,S.C Freiburg,Brand,Eintracht Frankfurt,Votepeace,4,1,ENDED
14/02/2023 13:00,Borussia Dortmund,Pipis,Eintracht Frankfurt,Votepeace,5,1,ENDED
14/02/2023 13:00,S.C Freiburg,Brand,Bayern München,Spex,1,6,ENDED
14/02/2023 12:45,Leipzig,JohnyBeGood,Bayern München,Spex,2,0,ENDED
14/02/2023 12:45,S.C Freiburg,Brand,Borussia Dortmund,Pipis,3,1,ENDED
14/02/2023 12:30,Eintracht Frankfurt,Votepeace,Bayern München,Spex,2,7,ENDED
14/02/2023 12:30,S.C Freiburg,Brand,Leipzig,JohnyBeGood,8,6,ENDED
14/02/2023 12:15,Bayern München,Spex,Borussia Dortmund,Pipis,1,1,ENDED
14/02/2023 12:15,Eintracht Frankfurt,Votepeace,Leipzig,JohnyBeGood,0,5,ENDED
14/02/2023 12:00,FC Barcelona,JohnyBeGood,Real Sociedad,Pipis,1,4,ENDED
14/02/2023 12:00,Athletic Bilbao,Votepeace,Real Madrid,Brand,4,6,ENDED
14/02/2023 11:45,Athletic Bilbao,Votepeace,Real Sociedad,Pipis,6,4,ENDED
14/02/2023 11:45,Atletico Madrid,Spex,Real Madrid,Brand,5,1,ENDED
14/02/2023 11:30,Atletico Madrid,Spex,FC Barcelona,JohnyBeGood,6,2,ENDED
14/02/2023 11:30,Real Sociedad,Pipis,Real Madrid,Brand,3,5,ENDED
14/02/2023 11:15,Atletico Madrid,Spex,Athletic Bilbao,Votepeace,2,1,ENDED
14/02/2023 11:15,FC Barcelona,JohnyBeGood,Real Madrid,Brand,6,5,ENDED
14/02/2023 11:00,Real Sociedad,Pipis,Atletico Madrid,Spex,1,4,ENDED
14/02/2023 11:00,FC Barcelona,JohnyBeGood,Athletic Bilbao,Votepeace,2,2,ENDED
14/02/2023 10:30,Real Sociedad,Pipis,FC Barcelona,JohnyBeGood,4,3,ENDED
14/02/2023 10:30,Real Madrid,Brand,Athletic Bilbao,Votepeace,2,3,ENDED
14/02/2023 10:15,Real Sociedad,Pipis,Athletic Bilbao,Votepeace,5,4,ENDED
14/02/2023 10:15,Real Madrid,Brand,Atletico Madrid,Spex,2,4,ENDED
14/02/2023 10:00,FC Barcelona,JohnyBeGood,Atletico Madrid,Spex,0,3,ENDED
14/02/2023 10:00,Real Madrid,Brand,Real Sociedad,Pipis,3,4,ENDED
14/02/2023 09:45,Athletic Bilbao,Votepeace,Atletico Madrid,Spex,1,6,ENDED
14/02/2023 09:45,Real Madrid,Brand,FC Barcelona,JohnyBeGood,3,1,ENDED
14/02/2023 09:30,Atletico Madrid,Spex,Real Sociedad,Pipis,5,2,ENDED
14/02/2023 09:30,Athletic Bilbao,Votepeace,FC Barcelona,JohnyBeGood,2,1,ENDED
14/02/2023 09:15,Leipzig,JohnyBeGood,Inter Milan,Pipis,2,0,ENDED
14/02/2023 09:15,Eintracht Frankfurt,Votepeace,Benfica Lisbon,Brand,2,5,ENDED
14/02/2023 09:00,Eintracht Frankfurt,Votepeace,Inter Milan,Pipis,3,4,ENDED
14/02/2023 09:00,AC Milan,Spex,Benfica Lisbon,Brand,0,5,ENDED
14/02/2023 08:45,AC Milan,Spex,Leipzig,JohnyBeGood,5,1,ENDED
14/02/2023 08:45,Inter Milan,Pipis,Benfica Lisbon,Brand,3,4,ENDED
14/02/2023 08:30,AC Milan,Spex,Eintracht Frankfurt,Votepeace,7,2,ENDED
14/02/2023 08:30,Leipzig,JohnyBeGood,Benfica Lisbon,Brand,3,2,ENDED
14/02/2023 08:15,Inter Milan,Pipis,AC Milan,Spex,1,6,ENDED
14/02/2023 08:15,Leipzig,JohnyBeGood,Eintracht Frankfurt,Votepeace,2,3,ENDED
14/02/2023 08:00,Inter Milan,Pipis,Leipzig,JohnyBeGood,4,6,ENDED
14/02/2023 08:00,Benfica Lisbon,Brand,Eintracht Frankfurt,Votepeace,3,0,ENDED
14/02/2023 07:45,Inter Milan,Pipis,Eintracht Frankfurt,Votepeace,1,4,ENDED
