Fecha,Equipo Local,Jugador Local,Equipo Vista,Jugador Visita,Resultado Local,Resultado Visita,Estado
30/05/2023 23:45,S.C Freiburg,Pontiac,Borussia Dortmund,Rocky,3,1,ENDED
30/05/2023 23:45,Union Berlin,Mars,Leipzig,Raul,3,5,ENDED
30/05/2023 23:30,S.C Freiburg,Pontiac,Bayern München,Seagal,4,1,ENDED
30/05/2023 23:30,Borussia Dortmund,Rocky,Leipzig,Raul,5,0,ENDED
30/05/2023 23:15,Union Berlin,Mars,S.C Freiburg,Pontiac,2,4,ENDED
30/05/2023 23:15,Borussia Dortmund,Rocky,Bayern München,Seagal,7,2,ENDED
30/05/2023 23:00,Union Berlin,Mars,Borussia Dortmund,Rocky,1,2,ENDED
30/05/2023 23:00,Leipzig,Raul,Bayern München,Seagal,2,1,ENDED
30/05/2023 22:45,Union Berlin,Mars,Bayern München,Seagal,1,4,ENDED
30/05/2023 22:45,Leipzig,Raul,S.C Freiburg,Pontiac,1,3,ENDED
30/05/2023 22:30,Borussia Dortmund,Rocky,S.C Freiburg,Pontiac,1,5,ENDED
30/05/2023 22:30,Leipzig,Raul,Union Berlin,Mars,2,3,ENDED
30/05/2023 22:15,Bayern München,Seagal,S.C Freiburg,Pontiac,2,2,ENDED
30/05/2023 22:15,Leipzig,Raul,Borussia Dortmund,Rocky,1,5,ENDED
30/05/2023 22:00,S.C Freiburg,Pontiac,Union Berlin,Mars,4,1,ENDED
30/05/2023 22:00,Bayern München,Seagal,Borussia Dortmund,Rocky,3,3,ENDED
30/05/2023 21:30,Juventus Turin,Nero,Lazio,Lio,2,5,ENDED
30/05/2023 21:30,Roma,val,AC Milan,tommy,3,5,ENDED
30/05/2023 21:15,Roma,val,Lazio,Lio,2,4,ENDED
30/05/2023 21:15,SSC Napoli,Rafa,AC Milan,tommy,3,4,ENDED
30/05/2023 21:00,SSC Napoli,Rafa,Juventus Turin,Nero,3,2,ENDED
30/05/2023 21:00,Lazio,Lio,AC Milan,tommy,4,2,ENDED
30/05/2023 20:45,SSC Napoli,Rafa,Roma,val,2,2,ENDED
30/05/2023 20:45,Juventus Turin,Nero,AC Milan,tommy,2,5,ENDED
30/05/2023 20:30,Lazio,Lio,SSC Napoli,Rafa,3,7,ENDED
30/05/2023 20:30,Juventus Turin,Nero,Roma,val,3,4,ENDED
30/05/2023 20:15,Lazio,Lio,Juventus Turin,Nero,5,4,ENDED
30/05/2023 20:15,AC Milan,tommy,Roma,val,4,6,ENDED
30/05/2023 20:00,Lazio,Lio,Roma,val,2,3,ENDED
30/05/2023 20:00,AC Milan,tommy,SSC Napoli,Rafa,3,5,ENDED
30/05/2023 19:45,Juventus Turin,Nero,SSC Napoli,Rafa,2,2,ENDED
30/05/2023 19:45,AC Milan,tommy,Lazio,Lio,5,2,ENDED
30/05/2023 19:30,Roma,val,SSC Napoli,Rafa,4,7,ENDED
30/05/2023 19:30,AC Milan,tommy,Juventus Turin,Nero,4,6,ENDED
30/05/2023 19:15,SSC Napoli,Rafa,Lazio,Lio,1,3,ENDED
30/05/2023 19:15,Roma,val,Juventus Turin,Nero,1,4,ENDED
30/05/2023 19:00,Real Betis,Nero,Real Sociedad,Lio,4,5,ENDED
30/05/2023 19:00,Atletico Madrid,val,FC Barcelona,tommy,1,1,ENDED
30/05/2023 18:45,Atletico Madrid,val,Real Sociedad,Lio,2,5,ENDED
30/05/2023 18:45,Real Madrid,Rafa,FC Barcelona,tommy,4,1,ENDED
30/05/2023 18:30,Real Madrid,Rafa,Real Betis,Nero,4,5,ENDED
30/05/2023 18:30,Real Sociedad,Lio,FC Barcelona,tommy,3,2,ENDED
30/05/2023 18:15,Real Madrid,Rafa,Atletico Madrid,val,3,4,ENDED
30/05/2023 18:15,Real Betis,Nero,FC Barcelona,tommy,2,3,ENDED
30/05/2023 18:00,Real Sociedad,Lio,Real Madrid,Rafa,2,2,ENDED
30/05/2023 18:00,Real Betis,Nero,Atletico Madrid,val,3,4,ENDED
30/05/2023 17:30,Real Sociedad,Lio,Real Betis,Nero,4,2,ENDED
30/05/2023 17:30,FC Barcelona,tommy,Atletico Madrid,val,3,2,ENDED
30/05/2023 17:15,Real Sociedad,Lio,Atletico Madrid,val,2,1,ENDED
30/05/2023 17:15,FC Barcelona,tommy,Real Madrid,Rafa,5,4,ENDED
30/05/2023 17:00,Real Betis,Nero,Real Madrid,Rafa,1,3,ENDED
30/05/2023 17:00,FC Barcelona,tommy,Real Sociedad,Lio,3,0,ENDED
30/05/2023 16:45,Atletico Madrid,val,Real Madrid,Rafa,1,4,ENDED
30/05/2023 16:45,FC Barcelona,tommy,Real Betis,Nero,3,4,ENDED
