Fecha,Equipo Local,Jugador Local,Equipo Vista,Jugador Visita,Resultado Local,Resultado Visita,Estado
13/12/2022 23:45,Adana,Mars,Besiktas,Nazario,1,1,ENDED
13/12/2022 23:45,Galatasaray,Cliff,Fenerbahce Istanbul,Ray,2,4,ENDED
13/12/2022 23:30,Trabzonspor,Nasmi,Fenerbahce Istanbul,Ray,1,1,ENDED
13/12/2022 23:30,Galatasaray,Cliff,Adana,Mars,1,0,ENDED
13/12/2022 23:15,Besiktas,Nazario,Fenerbahce Istanbul,Ray,1,1,ENDED
13/12/2022 23:15,Galatasaray,Cliff,Trabzonspor,Nasmi,1,2,ENDED
13/12/2022 23:00,Fenerbahce Istanbul,Ray,Adana,Mars,3,1,ENDED
13/12/2022 23:00,Besiktas,Nazario,Trabzonspor,Nasmi,2,2,ENDED
13/12/2022 22:15,FC Porto,Nero,Tottenham,Krouks,3,4,ENDED
13/12/2022 22:15,Borussia Dortmund,Brand,Chelsea,Mad,3,2,ENDED
13/12/2022 22:00,Borussia Dortmund,Brand,Tottenham,Krouks,3,6,ENDED
13/12/2022 22:00,SSC Napoli,billiot,Chelsea,Mad,2,1,ENDED
13/12/2022 21:45,SSC Napoli,billiot,FC Porto,Nero,4,2,ENDED
13/12/2022 21:45,Tottenham,Krouks,Chelsea,Mad,1,3,ENDED
13/12/2022 21:30,SSC Napoli,billiot,Borussia Dortmund,Brand,5,2,ENDED
13/12/2022 21:30,FC Porto,Nero,Chelsea,Mad,3,2,ENDED
13/12/2022 21:15,Tottenham,Krouks,SSC Napoli,billiot,6,6,ENDED
13/12/2022 21:15,FC Porto,Nero,Borussia Dortmund,Brand,3,2,ENDED
13/12/2022 21:00,Tottenham,Krouks,FC Porto,Nero,1,2,ENDED
13/12/2022 21:00,Chelsea,Mad,Borussia Dortmund,Brand,6,4,ENDED
13/12/2022 20:45,Tottenham,Krouks,Borussia Dortmund,Brand,2,5,ENDED
13/12/2022 20:45,Chelsea,Mad,SSC Napoli,billiot,4,2,ENDED
13/12/2022 20:30,FC Porto,Nero,SSC Napoli,billiot,3,2,ENDED
13/12/2022 20:30,Chelsea,Mad,Tottenham,Krouks,0,1,ENDED
13/12/2022 20:15,Borussia Dortmund,Brand,SSC Napoli,billiot,6,5,ENDED
13/12/2022 20:15,Chelsea,Mad,FC Porto,Nero,1,4,ENDED
13/12/2022 20:00,SSC Napoli,billiot,Tottenham,Krouks,2,4,ENDED
13/12/2022 20:00,Borussia Dortmund,Brand,FC Porto,Nero,3,5,ENDED
13/12/2022 19:45,Tottenham,Nero,Manchester United,Krouks,7,1,ENDED
13/12/2022 19:45,Arsenal,Brand,Newcastle Utd,Mad,4,1,ENDED
13/12/2022 19:30,Arsenal,Brand,Manchester United,Krouks,3,4,ENDED
13/12/2022 19:30,Manchester City,billiot,Newcastle Utd,Mad,3,2,ENDED
13/12/2022 19:15,Manchester City,billiot,Tottenham,Nero,0,3,ENDED
13/12/2022 19:15,Manchester United,Krouks,Newcastle Utd,Mad,1,2,ENDED
13/12/2022 19:00,Manchester City,billiot,Arsenal,Brand,1,2,ENDED
13/12/2022 19:00,Tottenham,Nero,Newcastle Utd,Mad,3,2,ENDED
13/12/2022 18:45,Manchester United,Krouks,Manchester City,billiot,3,2,ENDED
13/12/2022 18:45,Tottenham,Nero,Arsenal,Brand,5,3,ENDED
13/12/2022 18:30,Manchester United,Krouks,Tottenham,Nero,7,4,ENDED
13/12/2022 18:30,Newcastle Utd,Mad,Arsenal,Brand,3,2,ENDED
13/12/2022 18:15,Manchester United,Krouks,Arsenal,Brand,2,2,ENDED
13/12/2022 18:15,Newcastle Utd,Mad,Manchester City,billiot,2,2,ENDED
13/12/2022 18:00,Tottenham,Nero,Manchester City,billiot,3,5,ENDED
13/12/2022 18:00,Newcastle Utd,Mad,Manchester United,Krouks,2,3,ENDED
13/12/2022 17:45,Arsenal,Brand,Manchester City,billiot,2,0,ENDED
13/12/2022 17:45,Newcastle Utd,Mad,Tottenham,Nero,1,2,ENDED
13/12/2022 17:30,Manchester City,billiot,Manchester United,Krouks,3,6,ENDED
13/12/2022 17:30,Arsenal,Brand,Tottenham,Nero,2,1,ENDED
13/12/2022 17:15,Leverkusen,Nero,Sevilla,Krouks,3,2,ENDED
13/12/2022 17:15,Fenerbahce Istanbul,Brand,Roma,Mad,2,2,ENDED
13/12/2022 17:00,Fenerbahce Istanbul,Brand,Sevilla,Krouks,5,4,ENDED
13/12/2022 17:00,Arsenal,billiot,Roma,Mad,4,2,ENDED
13/12/2022 16:45,Arsenal,billiot,Leverkusen,Nero,1,1,ENDED
13/12/2022 16:45,Sevilla,Krouks,Roma,Mad,3,2,ENDED
13/12/2022 16:30,Arsenal,billiot,Fenerbahce Istanbul,Brand,2,2,ENDED
13/12/2022 16:30,Leverkusen,Nero,Roma,Mad,2,5,ENDED
13/12/2022 16:15,Sevilla,Krouks,Arsenal,billiot,1,2,ENDED
